"Occurrences","lex","Lexeme","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
5,"MLKT/","מְלֶכֶת I",,,,,,,,,,,,,,,,,
1,"MLKT=/","מֹלֶכֶת II",,,,,,,,,,,,,,,,,
4,"MLL==[","מלל III",,,,,,,,,,,,,,,,,
4,"MLL=[","מלל II",,,,,,,,,,,,,,,,,
5,"MLL[","מלל I",,,,,,,,,,,,,,,,,
1,"MLLJ/","מִלֲלַי ",,,,,,,,,,,,,,,,,
1,"MLMD/","מַלְמָד ",,,,,,,,,,,,,,,,,
1,"MLY[","מלץ ",,,,,,,,,,,,,,,,,
2,"MLYR/","מֶלְצַר ",,,,,,,,,,,,,,,,,
2,"MLQ[","מלק ",,,,,,,,,,,,,,,,,
7,"MLQWX/","מַלְקֹוחַ ",,,,,,,,,,,,,,,,,
8,"MLQWC/","מַלְקֹושׁ ",,,,,,,,,,,,,,,,,
6,"MLQXJM/","מֶלְקָחַיִם I",,,,,,,,,,,,,,,,,
1,"MLQXJM=/","מַלְקֹחַיִם II","kæbe",,,,,,,,,,,,,,,,
1,"MLTXH/","מֶלְתָּחָה ",,,,,,,,,,,,,,,,,
1,"MMGRH/","מַמְּגֻרָה ",,,,,,,,,,,,,,,,,
1,"MMD/","מְמָד ","mål",,,,,,,,,,,,,,,,
3,"MMWKN/","מְמוּכָן ",,,,,,,,,,,,,,,,,
2,"MMWTJM/","מְמֹותִים ",,,,,,,,,,,,,,,,,
2,"MMZR/","מַמְזֵר ",,,,,,,,,,,,,,,,,
10,"MMKR/","מִמְכָּר ",,,,,,,,,,,,,,,,,
1,"MMKRT/","מִמְכֶּרֶת ",,,,,,,,,,,,,,,,,
93,"MMLKH/","מַמְלָכָה ","kongerige",,,,,,,,,,,,,,,,
9,"MMLKWT/","מַמְלָכוּת ","kongerige",,,,,,,,,,,,,,,,
24,"MMLKT/","מַמְלֶכֶת ",,,,,,,,,,,,,,,,,
2,"MMSK/","מִמְסָךְ ",,,,,,,,,,,,,,,,,
1,"MMR/","מֶמֶר ",,,,,,,,,,,,,,,,,
2,"MMR>/","מַמְרֵא I",,,,,,,,,,,,,,,,,
8,"MMR>=/","מַמְרֵא II",,,,,,,,,,,,,,,,,
1,"MMRWRJM/","מַמְּרֹורִים ",,,,,,,,,,,,,,,,,
1,"MMCX/","מִמְשַׁח ",,,,,,,,,,,,,,,,,
3,"MMCL/","מִמְשָׁל ",,,,,,,,,,,,,,,,,
3,"MMCLH/","מֶמְשָׁלָה ","herredømme, magt",,,,,,,,,,,,,,,,
14,"MMCLT/","מֶמְשֶׁלֶת ","herredømme, magt",,,,,,,,,,,,,,,,
1,"MMCQ/","מִמְשָׁק ",,,,,,,,,,,,,,,,,
2,"MMTQJM/","מַמְתַקִּים ",,,,,,,,,,,,,,,,,
7562,"MN","מִן I","fra, ud af, del af, på grund af (prep); end (sammenlignende)",,,,,,,,,,,,,,,,
13,"MN/","מָן I",,,,,,,,,,,,,,,,,
1,"MN=","מָן II","hvad",,,,,,,,,,,,,,,,
1,"MN=/","מֵן II",,,,,,,,,,,,,,,,,
1,"MN==/","מֵן III",,,,,,,,,,,,,,,,,
1,"MNGJNH/","מַנְגִּינָה ",,,,,,,,,,,,,,,,,
12,"MNH/","מָנָה I",,,,,,,,,,,,,,,,,
5,"MNH=/","מָנֶה II",,,,,,,,,,,,,,,,,
2,"MNH==/","מֹנֶה III",,,,,,,,,,,,,,,,,
27,"MNH[","מנה ",,,"tælles",,,,,,,,,,,,,,
2,"MNHG/","מִנְהָג ",,,,,,,,,,,,,,,,,
1,"MNHRH/","מִנְהָרָה ",,,,,,,,,,,,,,,,,
1,"MNWD/","מָנֹוד ",,,,,,,,,,,,,,,,,
7,"MNWX/","מָנֹוחַ I",,,,,,,,,,,,,,,,,
18,"MNWX=/","מָנֹוחַ II",,,,,,,,,,,,,,,,,
21,"MNWXH/","מְנוּחָה ",,,,,,,,,,,,,,,,,
1,"MNWN/","מָנֹון ",,,,,,,,,,,,,,,,,
8,"MNWS/","מָנֹוס ",,,,,,,,,,,,,,,,,
2,"MNWSH/","מְנוּסָה ",,,,,,,,,,,,,,,,,
4,"MNWR/","מָנֹור ",,,,,,,,,,,,,,,,,
42,"MNWRH/","מְנֹורָה ",,,,,,,,,,,,,,,,,
1,"MNZRJM/","מִנְּזָרִים ",,,,,,,,,,,,,,,,,
211,"MNXH/","מִנְחָה ","gave, kornoffer, afgift",,,,,,,,,,,,,,,,
8,"MNXM/","מְנַחֵם ",,,,,,,,,,,,,,,,,
2,"MNXT/","מָנַחַת I",,,,,,,,,,,,,,,,,
1,"MNXT=/","מָנָחַת II",,,,,,,,,,,,,,,,,
1,"MNXTJ/","מָנַחְתִּי ",,,,,,,,,,,,,,,,,
1,"MNJ/","מְנִי I",,,,,,,,,,,,,,,,,
1,"MNJ=/","מִנִּי II",,,,,,,,,,,,,,,,,
3,"MNJMJN/","מִנְיָמִין ",,,,,,,,,,,,,,,,,
2,"MNJT/","מִנִּית ",,,,,,,,,,,,,,,,,
1,"MNLM/","מִנְלָם ",,,,,,,,,,,,,,,,,
29,"MN<[","מנע ",,"tilbageholde","tilbageholdes",,,,,,,,,,,,,,
6,"MN<WL/","מַנְעוּל ",,,,,,,,,,,,,,,,,
1,"MN<L/","מִנְעָל ",,,,,,,,,,,,,,,,,
1,"MN<MJM/","מַנְעַמִּים ",,,,,,,,,,,,,,,,,
1,"MN<N<JM/","מְנַעַנְעִים ",,,,,,,,,,,,,,,,,
4,"MNQJT/","מְנַקִּית ",,,,,,,,,,,,,,,,,
146,"MNCH/","מְנַשֶּׁה ",,,,,,,,,,,,,,,,,
4,"MNCJ/","מְנַשִּׁי ",,,,,,,,,,,,,,,,,
9,"MNT/","מְנָת ",,,,,,,,,,,,,,,,,
23,"MS/","מַס I",,,,,,,,,,,,,,,,,
1,"MS=/","מָס II",,,,,,,,,,,,,,,,,
4,"MSB/","מֵסַב ",,,,,,,,,,,,,,,,,
1,"MSBH/","מְסִבָּה ",,,,,,,,,,,,,,,,,
3,"MSGR/","מַסְגֵּר I",,,,,,,,,,,,,,,,,
4,"MSGR=/","מַסְגֵּר II",,,,,,,,,,,,,,,,,
17,"MSGRT/","מִסְגֶּרֶת ",,,,,,,,,,,,,,,,,
1,"MSD/","מַסַּד ",,,,,,,,,,,,,,,,,
1,"MSDRWN/","מִסְדְּרֹון ",,,,,,,,,,,,,,,,,
3,"MSH/","מַסָּה I",,,,,,,,,,,,,,,,,
1,"MSH=/","מִסָּה II",,,,,,,,,,,,,,,,,
1,"MSH==/","מַסָּה III",,,,,,,,,,,,,,,,,
5,"MSH===/","מַסָּה IV",,,,,,,,,,,,,,,,,
4,"MSH[","מסה ",,,,,,,,,,,,,,,,,
3,"MSWH/","מַסְוֶה ",,,,,,,,,,,,,,,,,
1,"MSWKH/","מְסוּכָה ",,,,,,,,,,,,,,,,,
1,"MSX","מַסָּח ","ellers",,,,,,,,,,,,,,,,
1,"MSXR/","מִסְחַר ",,,,,,,,,,,,,,,,,
25,"MSK/","מָסָךְ I",,,,,,,,,,,,,,,,,
1,"MSK=/","מֶסֶךְ II",,,,,,,,,,,,,,,,,
5,"MSK[","מסך ",,,,,,,,,,,,,,,,,
25,"MSKH/","מַסֵּכָה I",,,,,,,,,,,,,,,,,
2,"MSKH=/","מַסֵּכָה II",,,,,,,,,,,,,,,,,
1,"MSKH==/","מַסֵּכָה III",,,,,,,,,,,,,,,,,
1,"MSKH===/","מְסֻכָה IV",,,,,,,,,,,,,,,,,
4,"MSKN/","מִסְכֵּן ",,,,,,,,,,,,,,,,,
7,"MSKNWT/","מִסְכְּנֹות ",,,,,,,,,,,,,,,,,
1,"MSKNT/","מִסְכֵּנֻת ",,,,,,,,,,,,,,,,,
2,"MSKT/","מַסֶּכֶת ",,,,,,,,,,,,,,,,,
27,"MSLH/","מְסִלָּה ","vej, hovedvej",,,,,,,,,,,,,,,,
1,"MSLWL/","מַסְלוּל ",,,,,,,,,,,,,,,,,
3,"MSMR/","מַסְמֵר ",,,,,,,,,,,,,,,,,
21,"MSS[","מסס ",,,"smeltes, opløses",,,,,,,,,,,,,,
12,"MS</","מַסַּע I",,,,,,,,,,,,,,,,,
2,"MS<=/","מַסָּע II",,,,,,,,,,,,,,,,,
1,"MS<D/","מִסְעָד ",,,,,,,,,,,,,,,,,
16,"MSPD/","מִסְפֵּד ",,,,,,,,,,,,,,,,,
5,"MSPW>/","מִסְפֹּוא ",,,,,,,,,,,,,,,,,
2,"MSPXWT/","מִסְפָּחֹות ",,,,,,,,,,,,,,,,,
3,"MSPXT/","מִסְפַּחַת ",,,,,,,,,,,,,,,,,
134,"MSPR/","מִסְפָּר I","antal",,,,,,,,,,,,,,,,
1,"MSPR=/","מִסְפָּר II",,,,,,,,,,,,,,,,,
1,"MSPRT/","מִסְפֶּרֶת ",,,,,,,,,,,,,,,,,
2,"MSR[","מסר ",,,,,,,,,,,,,,,,,
2,"MSRWT/","מֹסֵרֹות ",,,,,,,,,,,,,,,,,
1,"MSRT/","מָסֹרֶת ",,,,,,,,,,,,,,,,,
1,"MSTWR/","מִסְתֹּור ",,,,,,,,,,,,,,,,,
10,"MSTR/","מִסְתָּר I",,,,,,,,,,,,,,,,,
1,"MSTR=/","מַסְתֵּר II","skjule, holde hænder for ansigt i græmmelse",,,,,,,,,,,,,,,,
1,"M<BD/","מַעֲבָד ",,,,,,,,,,,,,,,,,
1,"M<BH/","מַעֲבֵה ",,,,,,,,,,,,,,,,,
3,"M<BR/","מַעֲבָר ",,,,,,,,,,,,,,,,,
8,"M<BRH/","מַעְבָּרָה ",,,,,,,,,,,,,,,,,
13,"M<GL/","מַעְגָּל I",,,,,,,,,,,,,,,,,
3,"M<GL=/","מַעְגָּל II",,,,,,,,,,,,,,,,,
7,"M<D[","מעד ",,,,,,,,,,,,,,,,,
1,"M<DJ/","מַעֲדַי ",,,,,,,,,,,,,,,,,
1,"M<DJH/","מַעַדְיָה ",,,,,,,,,,,,,,,,,
3,"M<DN/","מַעֲדָן ",,,,,,,,,,,,,,,,,
2,"M<DNT/","מַעֲדַנֹּת ",,,,,,,,,,,,,,,,,
1,"M<DR/","מַעְדֵּר ","hakke",,,,,,,,,,,,,,,,
1,"M<H/","מָעָה ",,,,,,,,,,,,,,,,,
2,"M<WG/","מָעֹוג ",,,,,,,,,,,,,,,,,
35,"M<WZ/","מָעֹוז ",,,,,,,,,,,,,,,,,
1,"M<WK/","מָעֹוךְ ",,,,,,,,,,,,,,,,,
19,"M<WN/","מָעֹון I",,,,,,,,,,,,,,,,,
6,"M<WN=/","מָעֹון II",,,,,,,,,,,,,,,,,
2,"M<WN==/","מָעֹון III",,,,,,,,,,,,,,,,,
4,"M<WNJM/","מְעוּנִים ",,,,,,,,,,,,,,,,,
1,"M<WNTJ/","מְעֹונֹתַי ",,,,,,,,,,,,,,,,,
1,"M<WP/","מְעוּף ",,,,,,,,,,,,,,,,,
1,"M<WR/","מָעֹור ",,,,,,,,,,,,,,,,,
1,"M<ZJH/","מַעַזְיָה ",,,,,,,,,,,,,,,,,
1,"M<ZJHW/","מַעַזְיָהוּ ",,,,,,,,,,,,,,,,,
1,"M<ZN/","מָעֹזֶן ",,,,,,,,,,,,,,,,,
101,"M<V/","מְעַט ","få (adj), smule (n)",,,,,,,,,,,,,,,,
22,"M<V[","מעט ",,,,,,,,,,,,,,,,,
1,"M<VH/","מַעֲטֶה I",,,,,,,,,,,,,,,,,
1,"M<VH=/","מְעֻטָּה II",,,,,,,,,,,,,,,,,
1,"M<VPT/","מַעֲטֶפֶת ",,,,,,,,,,,,,,,,,
1,"M<J/","מְעִי I",,,,,,,,,,,,,,,,,
1,"M<J=/","מָעַי II",,,,,,,,,,,,,,,,,
28,"M<JL/","מְעִיל ",,,,,,,,,,,,,,,,,
32,"M<JM/","מֵעִים ","indvolde",,,,,,,,,,,,,,,,
23,"M<JN/","מַעְיָן ","kilde",,,,,,,,,,,,,,,,
3,"M<K[","מעך ",,,,,,,,,,,,,,,,,
18,"M<KH/","מַעֲכָה I",,,,,,,,,,,,,,,,,
5,"M<KH=/","מַעֲכָה II",,,,,,,,,,,,,,,,,
1,"M<KT/","מַעֲכָת ",,,,,,,,,,,,,,,,,
8,"M<KTJ/","מַעֲכָתִי ",,,,,,,,,,,,,,,,,
140,"M<L/","מַעַל I","oven over, opad, højeste del",,,,,,,,,,,,,,,,
28,"M<L=/","מַעַל II",,,,,,,,,,,,,,,,,
1,"M<L==/","מֹעַל III",,,,,,,,,,,,,,,,,
36,"M<L[","מעל ",,,,,,,,,,,,,,,,,
12,"M<LH/","מַעֲלֶה I",,,,,,,,,,,,,,,,,
47,"M<LH=/","מַעֲלָה II",,,,,,,,,,,,,,,,,
2,"M<LH_>DMJM/","מַעֲלֵה אֲדֻמִּים ",,,,,,,,,,,,,,,,,
1,"M<LH_GWR/","מַעֲלֵה גוּר ",,,,,,,,,,,,,,,,,
1,"M<LH_HXRS/","מַעֲלֵה הֶחָרֶס ",,,,,,,,,,,,,,,,,
3,"M<LH_<QRBJM/","מַעֲלֵה עַקְרַבִּים ",,,,,,,,,,,,,,,,,
41,"M<LL/","מַעֲלָל ",,,,,,,,,,,,,,,,,
5,"M<MD/","מַעֲמָד I",,,,,,,,,,,,,,,,,
1,"M<MD=/","מָעֳמָד II",,,,,,,,,,,,,,,,,
1,"M<MSH/","מַעֲמָסָה ",,,,,,,,,,,,,,,,,
5,"M<MQJM/","מַעֲמַקִּים ",,,,,,,,,,,,,,,,,
8,"M<NH/","מְעֹנָה I","skjulested, bolig",,,,,,,,,,,,,,,,
6,"M<NH=/","מַעֲנֶה II",,,,,,,,,,,,,,,,,
1,"M<NH==/","מַעֲנָה III",,,,,,,,,,,,,,,,,
1,"M<NH===/","מַעֲנֶה IV",,,,,,,,,,,,,,,,,
1,"M<NJT/","מַעֲנִית ",,,,,,,,,,,,,,,,,
1,"M<Y/","מַעַץ ",,,,,,,,,,,,,,,,,
1,"M<YBH/","מַעֲצֵבָה ",,,,,,,,,,,,,,,,,
2,"M<YD/","מַעֲצָד ",,,,,,,,,,,,,,,,,
2,"M<YWR/","מַעְצֹור ",,,,,,,,,,,,,,,,,
1,"M<QH/","מַעֲקֶה ",,,,,,,,,,,,,,,,,
1,"M<QCJM/","מַעֲקַשִּׁים ",,,,,,,,,,,,,,,,,
2,"M<R/","מַעַר ",,,,,,,,,,,,,,,,,
13,"M<RB/","מַעֲרָב I",,,,,,,,,,,,,,,,,
9,"M<RB=/","מַעֲרָב II",,,,,,,,,,,,,,,,,
1,"M<RBH/","מַעֲרָבָה ",,,,,,,,,,,,,,,,,
38,"M<RH/","מְעָרָה I",,,,,,,,,,,,,,,,,
1,"M<RH=/","מַעֲרֶה II",,,,,,,,,,,,,,,,,
1,"M<RH==/","מְעָרָה III",,,,,,,,,,,,,,,,,
1,"M<RH===/","מְעָרָה IV",,,,,,,,,,,,,,,,,
1,"M<RK/","מַעֲרָךְ ",,,,,,,,,,,,,,,,,
19,"M<RKH/","מַעֲרָכָה ",,,,,,,,,,,,,,,,,
10,"M<RKT/","מַעֲרֶכֶת ",,,,,,,,,,,,,,,,,
1,"M<RMJM/","מַעֲרֻמִּים ",,,,,,,,,,,,,,,,,
1,"M<RYH/","מַעֲרָצָה ",,,,,,,,,,,,,,,,,
1,"M<RT/","מַעֲרָת ",,,,,,,,,,,,,,,,,
235,"M<FH/","מַעֲשֶׂה ","arbejde, gerning",,,,,,,,,,,,,,,,
1,"M<FJ/","מַעְשַׂי ",,,,,,,,,,,,,,,,,
16,"M<FJH/","מַעֲשֵׂיָה ",,,,,,,,,,,,,,,,,
7,"M<FJHW/","מַעֲשֵׂיָהוּ ",,,,,,,,,,,,,,,,,
2,"M<CQWT/","מַעֲשַׁקֹּות ",,,,,,,,,,,,,,,,,
32,"M<FR/","מַעֲשֵׂר ",,,,,,,,,,,,,,,,,
1,"MP/","מֹף ",,,,,,,,,,,,,,,,,
1,"MPG</","מִפְגָּע ",,,,,,,,,,,,,,,,,
1,"MPX/","מַפֻּחַ I",,,,,,,,,,,,,,,,,
1,"MPX=/","מַפָּח II",,,,,,,,,,,,,,,,,
15,"MPJBCT/","מְפִיבֹשֶׁת ",,,,,,,,,,,,,,,,,
1,"MPJM/","מֻפִּים ",,,,,,,,,,,,,,,,,
1,"MPJY/","מֵפִיץ ",,,,,,,,,,,,,,,,,
2,"MPL/","מַפָּל ",,,,,,,,,,,,,,,,,
1,"MPL>WT/","מִפְלְאֹות ",,,,,,,,,,,,,,,,,
1,"MPLGH/","מִפְלַגָּה ",,,,,,,,,,,,,,,,,
3,"MPLH/","מַפָּלָה ",,,,,,,,,,,,,,,,,
1,"MPLV/","מִפְלָט ",,,,,,,,,,,,,,,,,
4,"MPLYT/","מִפְלֶצֶת ",,,,,,,,,,,,,,,,,
1,"MPLF/","מִפְלָשׂ ",,,,,,,,,,,,,,,,,
8,"MPLT/","מַפֶּלֶת ",,,,,,,,,,,,,,,,,
3,"MP<L/","מִפְעָל ","gerning, arbejde",,,,,,,,,,,,,,,,
1,"MPY/","מַפָּץ I",,,,,,,,,,,,,,,,,
1,"MPY=/","מַפֵּץ II",,,,,,,,,,,,,,,,,
5,"MPQD/","מִפְקָד ",,,,,,,,,,,,,,,,,
1,"MPRY/","מִפְרָץ ",,,,,,,,,,,,,,,,,
1,"MPRQT/","מַפְרֶקֶת ",,,,,,,,,,,,,,,,,
2,"MPRF/","מִפְרָשׂ ",,,,,,,,,,,,,,,,,
1,"MPF<H/","מִפְשָׂעָה ",,,,,,,,,,,,,,,,,
3,"MPTX/","מַפְתֵּחַ I",,,,,,,,,,,,,,,,,
1,"MPTX=/","מִפְתָּח II",,,,,,,,,,,,,,,,,
8,"MPTN/","מִפְתָּן ",,,,,,,,,,,,,,,,,
8,"MY/","מֹץ I",,,,,,,,,,,,,,,,,
1,"MY=/","מֵץ II",,,,,,,,,,,,,,,,,
453,"MY>[","מצא ",,"finde","blive fundet",,,,"til stede",,,,,,,,,,
10,"MYB/","מַצָּב I",,,,,,,,,,,,,,,,,
2,"MYB=/","מֻצָּב II",,,,,,,,,,,,,,,,,
32,"MYBH/","מַצֵּבָה I","stenstøtte",,,,,,,,,,,,,,,,
1,"MYBH=/","מַצָּבָה II",,,,,,,,,,,,,,,,,
1,"MYBJH/","מְצֹבָיָה ",,,,,,,,,,,,,,,,,
6,"MYBT/","מַצֶּבֶת ",,,,,,,,,,,,,,,,,
11,"MYD/","מְצָד ",,,,,,,,,,,,,,,,,
53,"MYH/","מַצָּה I",,,,,,,,,,,,,,,,,
3,"MYH=/","מַצָּה II",,,,,,,,,,,,,,,,,
1,"MYH==/","מֹצָה III",,,,,,,,,,,,,,,,,
7,"MYH[","מצה ",,,,,,,,,,,,,,,,,
2,"MYHLWT/","מִצְהָלֹות ",,,,,,,,,,,,,,,,,
4,"MYWD/","מָצֹוד ",,,,,,,,,,,,,,,,,
18,"MYWDH/","מְצוּדָה I",,,,,,,,,,,,,,,,,
4,"MYWDH=/","מְצוּדָה II",,,,,,,,,,,,,,,,,
2,"MYWDH==/","מְצֹודָה III",,,,,,,,,,,,,,,,,
181,"MYWH/","מִצְוָה ","befaling, ordre",,,,,,,,,,,,,,,,
12,"MYWLH/","מְצֹולָה ",,,,,,,,,,,,,,,,,
6,"MYWQ/","מָצֹוק I",,,,,,,,,,,,,,,,,
2,"MYWQ=/","מָצוּק II",,,,,,,,,,,,,,,,,
7,"MYWQH/","מְצוּקָה ","lidelse, pinsel",,,,,,,,,,,,,,,,
6,"MYWR/","מָצֹור I",,,,,,,,,,,,,,,,,
18,"MYWR=/","מָצֹור II",,,,,,,,,,,,,,,,,
6,"MYWR==/","מָצֹור III",,,,,,,,,,,,,,,,,
8,"MYWRH/","מְצוּרָה ",,,,,,,,,,,,,,,,,
13,"MYX/","מֵצַח ",,,,,,,,,,,,,,,,,
1,"MYXH/","מִצְחָה ",,,,,,,,,,,,,,,,,
1,"MYLH/","מְצִלָּה ",,,,,,,,,,,,,,,,,
13,"MYLTJM/","מְצִלְתַּיִם ",,,,,,,,,,,,,,,,,
12,"MYNPT/","מִצְנֶפֶת ","turban, ",,,,,,,,,,,,,,,,
1,"MY</","מַצָּע ",,,,,,,,,,,,,,,,,
3,"MY<D/","מִצְעָד ",,,,,,,,,,,,,,,,,
6,"MY<R/","מִצְעָר ",,,,,,,,,,,,,,,,,
6,"MYPH/","מִצְפֶּה I",,,,,,,,,,,,,,,,,
40,"MYPH=/","מִצְפָּה II",,,,,,,,,,,,,,,,,
3,"MYPH==/","מִצְפֶּה III",,,,,,,,,,,,,,,,,
1,"MYPWNJM/","מַצְפּוּנִים ",,,,,,,,,,,,,,,,,
1,"MYY[","מצץ ",,,,,,,,,,,,,,,,,
3,"MYR/","מֵצַר ",,,,,,,,,,,,,,,,,
30,"MYRJ/","מִצְרִי ",,,,,,,,,,,,,,,,,
681,"MYRJM/","מִצְרַיִם ","Egypten",,,,,,,,,,,,,,,,
2,"MYRP/","מַצְרֵף ",,,,,,,,,,,,,,,,,
1,"MYT/","מַצֻּת ",,,,,,,,,,,,,,,,,
2,"MQ/","מַק ",,,,,,,,,,,,,,,,,
4,"MQBT/","מַקֶּבֶת I",,,,,,,,,,,,,,,,,
1,"MQBT=/","מַקֶּבֶת II",,,,,,,,,,,,,,,,,
9,"MQDH/","מַקֵּדָה ",,,,,,,,,,,,,,,,,
75,"MQDC/","מִקְדָּשׁ ",,,,,,,,,,,,,,,,,
2,"MQHL/","מַקְהֵל ",,,,,,,,,,,,,,,,,
2,"MQHLT/","מַקְהֵלֹת ",,,,,,,,,,,,,,,,,
5,"MQWH/","מִקְוֶה I","samling",,,,,,,,,,,,,,,,
1,"MQWH=/","מִקְוָה II",,,,,,,,,,,,,,,,,
5,"MQWH==/","מִקְוֶה III",,,,,,,,,,,,,,,,,
401,"MQWM/","מָקֹום ","sted",,,,,,,,,,,,,,,,
18,"MQWR/","מָקֹור ",,,,,,,,,,,,,,,,,
1,"MQX/","מִקָּח ",,,,,,,,,,,,,,,,,
1,"MQXWT/","מַקָּחֹות ",,,,,,,,,,,,,,,,,
1,"MQVR/","מִקְטָר ",,,,,,,,,,,,,,,,,
1,"MQVRWT/","מְקַטְּרֹות ",,,,,,,,,,,,,,,,,
2,"MQVRT/","מִקְטֶרֶת ",,,,,,,,,,,,,,,,,
18,"MQL/","מַקֵּל ",,,,,,,,,,,,,,,,,
4,"MQLWT/","מִקְלֹות ",,,,,,,,,,,,,,,,,
20,"MQLV/","מִקְלָט ",,,,,,,,,,,,,,,,,
4,"MQL<T/","מִקְלַעַת ",,,,,,,,,,,,,,,,,
76,"MQNH/","מִקְנֶה I",,,,,,,,,,,,,,,,,
15,"MQNH=/","מִקְנָה II",,,,,,,,,,,,,,,,,
2,"MQNJHW/","מִקְנֵיָהוּ ",,,,,,,,,,,,,,,,,
2,"MQSM/","מִקְסָם ",,,,,,,,,,,,,,,,,
1,"MQY/","מָקַץ ",,,,,,,,,,,,,,,,,
12,"MQYW</","מִקְצֹועַ ",,,,,,,,,,,,,,,,,
1,"MQY<H/","מַקְצֻעָה ",,,,,,,,,,,,,,,,,
10,"MQQ[","מקק ",,,,,,,,,,,,,,,,,
23,"MQR>/","מִקְרָא ",,,,,,,,,,,,,,,,,
10,"MQRH/","מִקְרֶה I",,,,,,,,,,,,,,,,,
1,"MQRH=/","מְקָרֶה II",,,,,,,,,,,,,,,,,
2,"MQRH==/","מְקֵרָה III",,,,,,,,,,,,,,,,,
9,"MQCH/","מִקְשָׁה I",,,,,,,,,,,,,,,,,
2,"MQCH=/","מִקְשָׁה II",,,,,,,,,,,,,,,,,
1,"MQCH==/","מִקְשֶׁה III",,,,,,,,,,,,,,,,,
37,"MR/","מַר I",,,,,,,,,,,,,,,,,
1,"MR=/","מַר II","dråbe",,,,,,,,,,,,,,,,
12,"MR==/","מֹר III",,,,,,,,,,,,,,,,,
1,"MR>=[","מרא II",,,,,,,,,,,,,,,,,
1,"MR>[","מרא I",,,,,,,,,,,,,,,,,
103,"MR>H/","מַרְאֶה I","syn, udseende",,,,,,,,,,,,,,,,
12,"MR>H=/","מַרְאָה II",,,,,,,,,,,,,,,,,
1,"MR>H==/","מֻרְאָה III",,,,,,,,,,,,,,,,,
10,"MR>CWT/","מְרַאֲשֹׁות ",,,,,,,,,,,,,,,,,
3,"MRB/","מֵרַב ",,,,,,,,,,,,,,,,,
2,"MRBDJM/","מַרְבַדִּים ",,,,,,,,,,,,,,,,,
2,"MRBH/","מַרְבֶּה I",,,,,,,,,,,,,,,,,
1,"MRBH=/","מִרְבָּה II",,,,,,,,,,,,,,,,,
5,"MRBJT/","מַרְבִּית ",,,,,,,,,,,,,,,,,
1,"MRBY/","מִרְבָּץ I",,,,,,,,,,,,,,,,,
1,"MRBY=/","מַרְבֵּץ II",,,,,,,,,,,,,,,,,
4,"MRBQ/","מַרְבֵּק ",,,,,,,,,,,,,,,,,
1,"MRGW</","מַרְגֹּועַ ",,,,,,,,,,,,,,,,,
5,"MRGLT/","מַרְגְּלֹת ",,,,,,,,,,,,,,,,,
1,"MRGMH/","מַרְגֵּמָה ",,,,,,,,,,,,,,,,,
1,"MRG<H/","מַרְגֵּעָה ",,,,,,,,,,,,,,,,,
1,"MRD/","מֶרֶד I",,,,,,,,,,,,,,,,,
2,"MRD=/","מֶרֶד II",,,,,,,,,,,,,,,,,
25,"MRD[","מרד ",,,,,,,,,,,,,,,,,
1,"MRDWT/","מַרְדּוּת ",,,,,,,,,,,,,,,,,
1,"MRDK/","מְרֹדָךְ ",,,,,,,,,,,,,,,,,
1,"MRDK_BL>DN/","מְרֹדַךְ בַּלְאֲדָן ",,,,,,,,,,,,,,,,,
60,"MRDKJ/","מָרְדְּכַי ",,,,,,,,,,,,,,,,,
1,"MRDP/","מֻרְדָּף ",,,,,,,,,,,,,,,,,
2,"MRH/","מֹרָה I",,,,,,,,,,,,,,,,,
5,"MRH=/","מָרָה II",,,,,,,,,,,,,,,,,
45,"MRH[","מרה ",,,,,,,,,,,,,,,,,
3,"MRWD/","מָרוּד ",,,,,,,,,,,,,,,,,
1,"MRWZ/","מֵרֹוז ",,,,,,,,,,,,,,,,,
1,"MRWX/","מָרֹוחַ ",,,,,,,,,,,,,,,,,
54,"MRWM/","מָרֹום I","høj, højt sted, det høje",,,,,,,,,,,,,,,,
2,"MRWM=/","מֵרֹום II",,,,,,,,,,,,,,,,,
1,"MRWY/","מֵרֹוץ ",,,,,,,,,,,,,,,,,
4,"MRWYH/","מְרוּצָה I",,,,,,,,,,,,,,,,,
1,"MRWYH=/","מְרוּצָה II",,,,,,,,,,,,,,,,,
1,"MRWQJM/","מְרוּקִים ",,,,,,,,,,,,,,,,,
1,"MRWT/","מָרֹות ",,,,,,,,,,,,,,,,,
2,"MRZX/","מַרְזֵחַ ",,,,,,,,,,,,,,,,,
1,"MRX[","מרח ",,,,,,,,,,,,,,,,,
6,"MRXB/","מֶרְחָב ",,,,,,,,,,,,,,,,,
18,"MRXQ/","מֶרְחָק ",,,,,,,,,,,,,,,,,
2,"MRXCT/","מַרְחֶשֶׁת ",,,,,,,,,,,,,,,,,
14,"MRV[","מרט ",,,,,,,,,,,,,,,,,
23,"MRJ/","מְרִי ",,,,,,,,,,,,,,,,,
8,"MRJ>/","מְרִיא ","fedekvæg, dyr avlet til opfedning",,,,,,,,,,,,,,,,
4,"MRJB_B<L/","מְרִיב בַּעַל ",,,,,,,,,,,,,,,,,
6,"MRJBH/","מְרִיבָה I",,,,,,,,,,,,,,,,,
