"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
1,"SNH=/","סֶנֶּה II","senneʰ","Seneh",,,,,,,,,,,,,,,,
2,"SNW>H/","סְנוּאָה ","sᵊnûʔāʰ","Hassenuah",,,,,,,,,,,,,,,,
3,"SNWRJM/","סַנְוֵרִים ","sanwērîm","sudden blindness",,,,,,,,,,,,,,,,
13,"SNXRJB/","סַנְחֵרִיב ","sanḥērîv","Sennacherib",,,,,,,,,,,,,,,,
1,"SNSNH/","סַנְסִנָּה I","sansinnāʰ","fruit-stalk of date",,,,,,,,,,,,,,,,
1,"SNSNH=/","סַנְסַנָּה II","sansannāʰ","Sansannah",,,,,,,,,,,,,,,,
5,"SNPJR/","סְנַפִּיר ","sᵊnappîr","fin",,,,,,,,,,,,,,,,
1,"SS/","סָס ","sās","moth",,,,,,,,,,,,,,,,
2,"SSMJ/","סִסְמַי ","sismay","Sismai",,,,,,,,,,,,,,,,
12,"S<D[","סעד ","SʕD",,"support, sustain",,,,,,,,,,,,,,,
1,"S<H[","סעה ","SʕH",,"calumniate",,,,,,,,,,,,,,,
4,"S<JP/","סָעִיף I","sāʕîf","cleft",,,,,,,,,,,,,,,,
2,"S<JP=/","סָעִיף II","sāʕîf","bough",,,,,,,,,,,,,,,,
1,"S<P/","סֵעֵף ","sēʕēf","despicable",,,,,,,,,,,,,,,,
1,"S<P[","סעף ","SʕF",,,,"lop off",,,,,,,,,,,,,
2,"S<PH/","סְעַפָּה ","sᵊʕappāʰ","bough",,,,,,,,,,,,,,,,
1,"S<PJM/","סְעִפִּים ","sᵊʕippîm","crutches",,,,,,,,,,,,,,,,
8,"S<R/","סַעַר ","saʕar","storm-wind",,,,,,,,,,,,,,,,
7,"S<R[","סער ","SʕR",,"storm","be enraged","storm away","be stormed away",,,,,,,,,,,,"be stormed away"
16,"S<RH/","סְעָרָה ","sᵊʕārāʰ","gale, windstorm",,,,,,,,,,,,,,,,
7,"SP/","סַף I","saf","basin",,,,,,,,,,,,,,,,
25,"SP=/","סַף II","saf","threshold",,,,,,,,,,,,,,,,
1,"SP==/","סַף III","saf","Saph",,,,,,,,,,,,,,,,
30,"SPD[","ספד ","SFD",,"mourn, sound a lament","be bewailed",,,,,,,,,,,,,,
18,"SPH[","ספה ","SFH",,"take away","be carried away",,,,"catch up",,,,,,,,,,
5,"SPX[","ספח ","SFḤ",,"attach to","attach oneself to","join","join together","feel oneself attached to",,,,,,,,,,,
2,"SPXT/","סַפַּחַת ","sappaḥat","scab",,,,,,,,,,,,,,,,
1,"SPJ/","סִפַּי ","sippay","Sippai",,,,,,,,,,,,,,,,
4,"SPJX/","סָפִיחַ I","sāfîₐḥ","growth from spilled kernels",,,,,,,,,,,,,,,,
1,"SPJX=/","סָפִיחַ II","sāfîₐḥ","outpouring",,,,,,,,,,,,,,,,
1,"SPJNH/","סְפִינָה ","sᵊfînāʰ","ship",,,,,,,,,,,,,,,,
11,"SPJR/","סַפִּיר ","sappîr","sapphire (precious stone), lapis lazuli",,,,,,,,,,,,,,,,
2,"SPL/","סֵפֶל ","sēfel","bowl",,,,,,,,,,,,,,,,
1,"SPN/","סִפֻּן ","sippun","ceiling",,,,,,,,,,,,,,,,
6,"SPN[","ספן ","SFN",,"cover in; panel",,,,,,,,,,,,,,,
1,"SPP[","ספף ","SFF",,,,,,"stand at the threshold",,,,,,,,,,,
7,"SPQ[","ספק ","SFQ",,"slap; clap (one's hands)",,,,,,,,,,,,,,,
185,"SPR/","סֵפֶר I","sēfer","scroll",,,,,,,,,,,,,,,,
53,"SPR=/","סֹפֵר II","sōfēr","scribe, writer",,,,,,,,,,,,,,,,
1,"SPR==/","סְפָר III","sᵊfār","census",,,,,,,,,,,,,,,,
1,"SPR===/","סְפָר IV","sᵊfār","Sephar",,,,,,,,,,,,,,,,
108,"SPR[","ספר ","SFR",,"write, count, number","be counted","recount, report, enumerate","be told",,,,,,,,,,,,
1,"SPRD/","סְפָרַד ","sᵊfārad","Sepharad",,,,,,,,,,,,,,,,
1,"SPRH/","סִפְרָה ","sifrāʰ","book",,,,,,,,,,,,,,,,
1,"SPRWJ/","סְפַרְוִי ","sᵊfarwî","Sepharvite",,,,,,,,,,,,,,,,
6,"SPRWJM=/","סְפַרְוַיִם II","sᵊfarwayim","Sepharvaim",,,,,,,,,,,,,,,,
1,"SPRWT/","סְפֹרֹות ","sᵊfōrôt","numbers?",,,,,,,,,,,,,,,,
2,"SPRT/","סֹפֶרֶת ","sōferet","function of scribe",,,,,,,,,,,,,,,,
22,"SQL[","סקל ","SQL",,"stone to death","be stoned to death","pelt with stones; free from stones","be stoned to death",,,,,,,,,,,,
4,"SR/","סַר ","sar","sullen",,,,,,,,,,,,,,,,
1,"SRB/","סָרָב ","sārāv","obstinate",,,,,,,,,,,,,,,,
1,"SRGWN/","סַרְגֹון ","sargôn","Sargon",,,,,,,,,,,,,,,,
2,"SRD/","סֶרֶד ","sered","Sered",,,,,,,,,,,,,,,,
1,"SRDJ/","סַרְדִּי ","sardî","Seredite",,,,,,,,,,,,,,,,
7,"SRH/","סָרָה I","sārāʰ","obstinacy",,,,,,,,,,,,,,,,
1,"SRH=/","סָרָה II","sārāʰ","ceasing",,,,,,,,,,,,,,,,
1,"SRH==/","סִרָה III","sirāʰ","Sirah",,,,,,,,,,,,,,,,
4,"SRWX/","סָרוּחַ ","sārûₐḥ","overhanging; sprawling",,,,,,,,,,,,,,,,
1,"SRX/","סֶרַח ","seraḥ","overhanging",,,,,,,,,,,,,,,,
1,"SRX=[","סרח II","SRḤ",,,"be decayed",,,,,,,,,,,,,,
2,"SRX[","סרח I","SRḤ",,"overhang, overrun",,,,,,,,,,,,,,,
2,"SRJWN/","סִרְיֹון ","siryôn","armour",,,,,,,,,,,,,,,,
45,"SRJS/","סָרִיס ","sārîs","court-official, eunuch",,,,,,,,,,,,,,,,
1,"SRN/","סֶרֶן ","seren","axle",,,,,,,,,,,,,,,,
21,"SRNJM/","סְרָנִים ","sᵊrānîm","lords (of the Philistines)",,,,,,,,,,,,,,,,
1,"SR<PH/","סַרְעַפָּה ","sarʕappāʰ","bough",,,,,,,,,,,,,,,,
1,"SRP[","סרף ","SRF",,,,"burn",,,,,,,,,,,,,
1,"SRPD/","סִרְפַּד ","sirpad","stinging nettle?",,,,,,,,,,,,,,,,
17,"SRR[","סרר ","SRR",,"be stubborn, be rebellious",,,,,,,,,,,,,,,
1,"STW/","סְתָו ","sᵊtāw","winter",,,,,,,,,,,,,,,,
1,"STWR/","סְתוּר ","sᵊtûr","Sethur",,,,,,,,,,,,,,,,
13,"STM[","סתם ","STM",,"plug up, stop up","be stopped up","stop up",,,,,,,,,,,,,
35,"STR/","סֵתֶר ","sēter","hiding place; garment",,,,,,,,,,,,,,,,
81,"STR[","סתר ","STR",,,"(intransitive) conceal, hide","hide","be concealed","hide oneself","(transitive) hide (someone, something)",,,,,,,,,,
1,"STRH/","סִתְרָה ","sitrāʰ","hiding-place",,,,,,,,,,,,,,,,
1,"STRJ/","סִתְרִי ","sitrî","Sithri",,,,,,,,,,,,,,,,
30,"<B/","עָב I","ʕāv","cloud, cloud-mass",,,,,,,,,,,,,,,,
3,"<B=/","עָב II","ʕāv","(architectural)",,,,,,,,,,,,,,,,
1,"<B==/","עָב III","ʕāv","thicket",,,,,,,,,,,,,,,,
800,"<BD/","עֶבֶד I","ʕeved","slave, servant",,,,,,,,,,,,,,,,
1,"<BD=/","עֲבָד II","ʕᵃvād","work",,,,,,,,,,,,,,,,
6,"<BD==/","עֶבֶד III","ʕeved","Ebed",,,,,,,,,,,,,,,,
288,"<BD[","עבד ","ʕVD",,"serve","be cultivated",,"it is worked with",,"let work, serve","be led to serve",,,,,,,,,
20,"<BD_>DWM/","עֹבֵד אֱדֹום ","ʕōvēd ʔᵉdôm","Obed-Edom",,,,,,,,,,,,,,,,
6,"<BD_MLK/","עֶבֶד מֶלֶךְ ","ʕeved melex","Ebed-Melech",,,,,,,,,,,,,,,,
1,"<BD_NGW/","עֲבֵד נְגֹו ","ʕᵃvēd nᵊgô","Abednego",,,,,,,,,,,,,,,,
2,"<BD>/","עַבְדָּא ","ʕavdāˀ","Abda",,,,,,,,,,,,,,,,
1,"<BD>L/","עַבְדְּאֵל ","ʕavdᵊʔēl","Abdeel",,,,,,,,,,,,,,,,
145,"<BDH/","עֲבֹדָה I","ʕᵃvōdāʰ","work, service",,,,,,,,,,,,,,,,
2,"<BDH=/","עֲבֻדָּה II","ʕᵃvuddāʰ","slaves (collective)",,,,,,,,,,,,,,,,
6,"<BDWN/","עַבְדֹּון I","ʕavdôn","Abdon",,,,,,,,,,,,,,,,
2,"<BDWN=/","עַבְדֹּון II","ʕavdôn","Abdon",,,,,,,,,,,,,,,,
3,"<BDJ/","עַבְדִּי ","ʕavdî","Abdi",,,,,,,,,,,,,,,,
1,"<BDJ>L/","עַבְדִּיאֵל ","ʕavdîʔēl","Abdiel",,,,,,,,,,,,,,,,
11,"<BDJH/","עֹבַדְיָה ","ʕōvadyāʰ","Obadiah",,,,,,,,,,,,,,,,
9,"<BDJHW/","עֹבַדְיָהוּ ","ʕōvadyāhû","Obadiah",,,,,,,,,,,,,,,,
3,"<BDT/","עַבְדֻת ","ʕavdut","servitude",,,,,,,,,,,,,,,,
3,"<BH[","עבה ","ʕVH",,"be thick",,,,,,,,,,,,,,,
4,"<BWV/","עֲבֹוט ","ʕᵃvôṭ","pledge",,,,,,,,,,,,,,,,
49,"<BWR/","עֲבוּר I","ʕᵃvûr","on account of, for the sake of; in order that",,,,,,,,,,,,,,,,
2,"<BWR=/","עֲבוּר II","ʕᵃvûr","produce",,,,,,,,,,,,,,,,
4,"<BWT/","עָבֹות I","ʕāvôt","branchy",,,,,,,,,,,,,,,,
5,"<BWT=/","עֲבֹות II","ʕᵃvôt","branch",,,,,,,,,,,,,,,,
1,"<BV=[","עבט II","ʕVṬ",,,,"abandon",,,,,,,,,,,,,
5,"<BV[","עבט I","ʕVṬ",,"borrow; take a pledge",,,,,"lend on pledge",,,,,,,,,,
1,"<BVJV/","עַבְטִיט ","ʕavṭîṭ","debt",,,,,,,,,,,,,,,,
5,"<BJ/","עֲבִי ","ʕᵃvî","thickness",,,,,,,,,,,,,,,,
90,"<BR/","עֵבֶר I","ʕēver","side, region; opposite side; beyond",,,,,,,,,,,,,,,,
15,"<BR=/","עֵבֶר II","ʕēver","Eber",,,,,,,,,,,,,,,,
8,"<BR=[","עבר II","ʕVR",,,,,,"become furious",,,,,,,,,,,
548,"<BR[","עבר I","ʕVR",,"pass over, transgress","be crossed","impregnate; make to pass across?",,,"cause to pass, let pass by; sacrifice; remove",,,,,,,,,,
1,"<BRH/","עֲבָרָה I","ʕᵃvārāʰ","ford",,,,,,,,,,,,,,,,
34,"<BRH=/","עֶבְרָה II","ʕevrāʰ","arrogance",,,,,,,,,,,,,,,,
34,"<BRJ/","עִבְרִי I","ʕivrî","Hebrew",,,,,,,,,,,,,,,,
1,"<BRJ=/","עִבְרִי II","ʕivrî","Ibri",,,,,,,,,,,,,,,,
5,"<BRJM/","עֲבָרִים ","ʕᵃvārîm","Abarim",,,,,,,,,,,,,,,,
1,"<BRN/","עֶבְרֹן ","ʕevrōn","Abdon",,,,,,,,,,,,,,,,
2,"<BRNH/","עַבְרֹנָה ","ʕavrōnāʰ","Abronah",,,,,,,,,,,,,,,,
1,"<BC[","עבשׁ ","ʕVŠ",,"shrivel",,,,,,,,,,,,,,,
19,"<BT/","עֲבֹת ","ʕᵃvōt","rope, cord",,,,,,,,,,,,,,,,
1,"<BT[","עבת ","ʕVT",,,,"pervert?",,,,,,,,,,,,,
7,"<GB[","עגב ","ʕGV",,"have lust",,,,,,,,,,,,,,,
2,"<GBH/","עֲגָבָה ","ʕᵃgāvāʰ","lust",,,,,,,,,,,,,,,,
1,"<GBJM/","עֲגָבִים ","ʕᵃgāvîm","lust",,,,,,,,,,,,,,,,
7,"<GH/","עֻגָה ","ʕugāʰ","cake, flatbread",,,,,,,,,,,,,,,,
2,"<GWR/","עָגוּר ","ʕāgûr","(bird)",,,,,,,,,,,,,,,,
2,"<GJL/","עָגִיל ","ʕāgîl","ear-ring",,,,,,,,,,,,,,,,
35,"<GL/","עֵגֶל I","ʕēgel","(bull-) calf",,,,,,,,,,,,,,,,
6,"<GL=/","עָגֹל II","ʕāgōl","round",,,,,,,,,,,,,,,,
12,"<GLH/","עֶגְלָה I","ʕeglāʰ","heifer",,,,,,,,,,,,,,,,
25,"<GLH=/","עֲגָלָה II","ʕᵃgālāʰ","wagon, cart, chariot",,,,,,,,,,,,,,,,
2,"<GLH==/","עֶגְלָה III","ʕeglāʰ","Eglah",,,,,,,,,,,,,,,,
8,"<GLWN/","עֶגְלֹון I","ʕeglôn","Eglon",,,,,,,,,,,,,,,,
5,"<GLWN=/","עֶגְלֹון II","ʕeglôn","Eglon",,,,,,,,,,,,,,,,
2,"<GLT_CLCJH/","עֶגְלַת שְׁלִשִׁיָּה ","ʕeglat šᵊlišiyyāʰ","Eglath Shelishiyah",,,,,,,,,,,,,,,,
1,"<GM[","עגם ","ʕGM",,"be grieved for",,,,,,,,,,,,,,,
1,"<GN[","עגן ","ʕGN",,,"shut oneself off",,,,,,,,,,,,,,
1263,"<D","עַד ","ʕad","to (prep), unto, as far as (spacial); until, while (temporal)",,,,,,,,,,,,,,,,
47,"<D/","עַד I","ʕad","future; eternity, always",,,,,,,,,,,,,,,,
69,"<D=/","עֵד II","ʕēd","witness; testimony",,,,,,,,,,,,,,,,
3,"<D==/","עַד III","ʕad","prey",,,,,,,,,,,,,,,,
3,"<DD/","עֹדֵד ","ʕōdēd","Oded",,,,,,,,,,,,,,,,
149,"<DH/","עֵדָה I","ʕēdāʰ","gathering, congregation",,,,,,,,,,,,,,,,
4,"<DH=/","עֵדָה II","ʕēdāʰ","witness; testimony",,,,,,,,,,,,,,,,
1,"<DH==/","עִדָּה III","ʕiddāʰ","menstruation",,,,,,,,,,,,,,,,
8,"<DH===/","עָדָה IV","ʕādāʰ","Adah",,,,,,,,,,,,,,,,
2,"<DH=[","עדה II","ʕDH",,"stride",,,,,"remove",,,,,,,,,,
8,"<DH[","עדה I","ʕDH",,"adorn oneself with; adorn with",,,,,,,,,,,,,,,
4,"<DW/","עִדֹּו ","ʕiddô","Iddo",,,,,,,,,,,,,,,,
4,"<DW>/","עִדֹּוא ","ʕiddôʔ","Iddo",,,,,,,,,,,,,,,,
83,"<DWT/","עֵדוּת ","ʕēdût","warning sign, reminder; percept, commandment",,,,,,,,,,,,,,,,
13,"<DJ/","עֲדִי ","ʕᵃdî","ornaments",,,,,,,,,,,,,,,,
3,"<DJ>L/","עֲדִיאֵל ","ʕᵃdîʔēl","Adiel",,,,,,,,,,,,,,,,
8,"<DJH/","עֲדָיָה ","ʕᵃdāyāʰ","Adaiah",,,,,,,,,,,,,,,,
1,"<DJHW/","עֲדָיָהוּ ","ʕᵃdāyāhû","Adaiah",,,,,,,,,,,,,,,,
1,"<DJN/","עָדִין I","ʕādîn","voluptuous",,,,,,,,,,,,,,,,
4,"<DJN=/","עָדִין II","ʕādîn","Adin",,,,,,,,,,,,,,,,
1,"<DJN>/","עֲדִינָא ","ʕᵃdînāˀ","Adina",,,,,,,,,,,,,,,,
1,"<DJNW/","עֲדִינֹו ","ʕᵃdînô","Adino",,,,,,,,,,,,,,,,
1,"<DJTJM/","עֲדִיתַיִם ","ʕᵃdîtayim","Adithaim",,,,,,,,,,,,,,,,
1,"<DLJ/","עַדְלָי ","ʕadlāʸ","Adlai",,,,,,,,,,,,,,,,
8,"<DLM/","עֲדֻלָּם ","ʕᵃdullām","Adullam",,,,,,,,,,,,,,,,
3,"<DLMJ/","עֲדֻלָּמִי ","ʕᵃdullāmî","Adullamite",,,,,,,,,,,,,,,,
1,"<DN","עֲדֶן ","ʕᵃden","hitherto; still",,,,,,,,,,,,,,,,
3,"<DN/","עֵדֶן I","ʕēden","delight; finery",,,,,,,,,,,,,,,,
14,"<DN=/","עֵדֶן II","ʕēden","Eden",,,,,,,,,,,,,,,,
2,"<DN==/","עֵדֶן III","ʕēden","Eden",,,,,,,,,,,,,,,,
3,"<DN===/","עֶדֶן IV","ʕeden","Eden",,,,,,,,,,,,,,,,
1,"<DN[","עדן ","ʕDN",,,,,,"luxuriate",,,,,,,,,,,
2,"<DN>/","עַדְנָא ","ʕadnāˀ","Adna",,,,,,,,,,,,,,,,
1,"<DNH","עֲדֶנָה ","ʕᵃdenāʰ","hitherto; still",,,,,,,,,,,,,,,,
1,"<DNH/","עֶדְנָה I","ʕednāʰ","lust, sexual delight",,,,,,,,,,,,,,,,
1,"<DNH=/","עַדְנָה II","ʕadnāʰ","Adnah",,,,,,,,,,,,,,,,
1,"<DNX/","עַדְנַח ","ʕadnaḥ","Adnah",,,,,,,,,,,,,,,,
1,"<D<DH/","עַדְעָדָה ","ʕadʕādāʰ","Adadah",,,,,,,,,,,,,,,,
9,"<DP[","עדף ","ʕDF",,"remain",,,,,"have a surplus",,,,,,,,,,
38,"<DR/","עֵדֶר I","ʕēder","flock, herd",,,,,,,,,,,,,,,,
1,"<DR=/","עֵדֶר II","ʕēder","Eder",,,,,,,,,,,,,,,,
2,"<DR==/","עֵדֶר III","ʕēder","Eder",,,,,,,,,,,,,,,,
1,"<DR===/","עֶדֶר IV","ʕeder","Eder",,,,,,,,,,,,,,,,
2,"<DR==[","עדר III","ʕDR",,"flock together",,,,,,,,,,,,,,,
2,"<DR=[","עדר II","ʕDR",,,"be weeded",,,,,,,,,,,,,,
7,"<DR[","עדר I","ʕDR",,,"be lacking","leave lacking",,,,,,,,,,,,,
2,"<DRJ>L/","עַדְרִיאֵל ","ʕadrîʔēl","Adriel",,,,,,,,,,,,,,,,
4,"<DCH/","עֲדָשָׁה ","ʕᵃdāšāʰ","lentil",,,,,,,,,,,,,,,,
1,"<W>/","עַוָּא ","ʕawwāˀ","Avva",,,,,,,,,,,,,,,,
1,"<WB[","עוב ","ʕWV",,,,,,,"becloud",,,,,,,,,,
10,"<WBD/","עֹובֵד ","ʕôvēd","Obed",,,,,,,,,,,,,,,,
1,"<WBL/","עֹובָל ","ʕôvāl","Obal",,,,,,,,,,,,,,,,
22,"<WG/","עֹוג ","ʕôg","Og",,,,,,,,,,,,,,,,
1,"<WG[","עוג ","ʕWG",,"bake",,,,,,,,,,,,,,,
4,"<WGB/","עוּגָב ","ʕûgāv","flute",,,,,,,,,,,,,,,,
490,"<WD/","עֹוד ","ʕôd","yet, still, again",,,,,,,,,,,,,,,,
44,"<WD[","עוד ","ʕWD",,,,"surround",,"help one another up","surround","be warned",,,,,,,,,
3,"<WH/","עַוָּה I","ʕawwāʰ","ruin",,,,,,,,,,,,,,,,
3,"<WH=/","עַוָּה II","ʕawwāʰ","Ivvah",,,,,,,,,,,,,,,,
17,"<WH[","עוה ","ʕWH",,"do wrong","be bowed down, twisted","disconcert, twist",,,"do wrong; twist",,,,,,,,,,
6,"<WZ[","עוז ","ʕWZ",,"take refuge",,,,,"bring into safety",,,,,,,,,,
3,"<WJL/","עֲוִיל ","ʕᵃwîl","boy",,,,,,,,,,,,,,,,
4,"<WJM/","עַוִּים ","ʕawwîm","Avvites; Avvim",,,,,,,,,,,,,,,,
2,"<WJT/","עֲוִית ","ʕᵃwît","Avith",,,,,,,,,,,,,,,,
2,"<WL/","עוּל I","ʕûl","suckling",,,,,,,,,,,,,,,,
21,"<WL=/","עָוֶל II","ʕāwel","injustice",,,,,,,,,,,,,,,,
5,"<WL==/","עַוָּל III","ʕawwāl","evildoer",,,,,,,,,,,,,,,,
2,"<WL=[","עול II","ʕWL",,,,"do wrong",,,,,,,,,,,,,
5,"<WL[","עול I","ʕWL",,"suckle",,,,,,,,,,,,,,,
33,"<WLH/","עַוְלָה ","ʕawlāʰ","perversity, wickedness",,,,,,,,,,,,,,,,
11,"<WLL/","עֹולֵל I","ʕôlēl","child",,,,,,,,,,,,,,,,
9,"<WLL=/","עֹולָל II","ʕôlāl","child",,,,,,,,,,,,,,,,
438,"<WLM/","עֹולָם ","ʕôlām","ancient time, remote time; long time, forever, eternity",,,,,,,,,,,,,,,,
231,"<WN/","עָוֹן ","ʕāwōn","transgression, iniquity; punishment",,,,,,,,,,,,,,,,
1,"<W<JM/","עִוְעִים ","ʕiwʕîm","confusion",,,,,,,,,,,,,,,,
71,"<WP/","עֹוף ","ʕôf","birds; flying creatures; fowl, insects",,,,,,,,,,,,,,,,
24,"<WP[","עוף ","ʕWF",,"fly",,"fly",,"fly","cause to fly; cause to glance",,,,,,,,,,
9,"<WPRT/","עֹופֶרֶת ","ʕôferet","lead",,,,,,,,,,,,,,,,
5,"<WY/","עוּץ I","ʕûṣ","Uz",,,,,,,,,,,,,,,,
3,"<WY=/","עוּץ II","ʕûṣ","Uz",,,,,,,,,,,,,,,,
2,"<WY[","עוץ ","ʕWṢ",,"plan",,,,,,,,,,,,,,,
2,"<WQ[","עוק ","ʕWQ",,"totter",,,,,"cause to totter",,,,,,,,,,
26,"<WR/","עִוֵּר I","ʕiwwēr","blind",,,,,,,,,,,,,,,,
99,"<WR=/","עֹור II","ʕôr","skin; leather",,,,,,,,,,,,,,,,
1,"<WR==[","עור III","ʕWR",,,"be naked",,,,,,,,,,,,,,
5,"<WR=[","עור II","ʕWR",,,,"make blind",,,,,,,,,,,,,
80,"<WR[","עור I","ʕWR",,"be awake, stir","be roused, incited","arouse, awake",,"pull oneself up","rouse, stir up; stir",,,,,,,,,,
2,"<WRWN/","עִוָּרֹון ","ʕiwwārôn","blindness",,,,,,,,,,,,,,,,
1,"<WRT/","עַוֶּרֶת ","ʕawweret","blindness",,,,,,,,,,,,,,,,
1,"<WC[","עושׁ ","ʕWŠ",,"come to aid?",,,,,,,,,,,,,,,
1,"<WT=[","עות II","ʕWT",,"<uncertain>",,,,,,,,,,,,,,,
11,"<WT[","עות I","ʕWT",,,,"make crooked, pervert","be bent","bend oneself",,,,,,,,,,,
1,"<WTH/","עַוָּתָה ","ʕawwātāʰ","oppression",,,,,,,,,,,,,,,,
2,"<WTJ/","עוּתַי ","ʕûtay","Uthai",,,,,,,,,,,,,,,,
77,"<Z/","עֹז I","ʕōz","strength, power, might",,,,,,,,,,,,,,,,
16,"<Z=/","עֹז II","ʕōz","protection, refuge",,,,,,,,,,,,,,,,
74,"<Z==/","עֵז III","ʕēz","goat; goathair",,,,,,,,,,,,,,,,
22,"<Z===/","עַז IV","ʕaz","strong",,,,,,,,,,,,,,,,
1,"<Z====/","עָז V","ʕāz","strength",,,,,,,,,,,,,,,,
9,"<Z>/","עֻזָּא ","ʕuzzāˀ","Uzza",,,,,,,,,,,,,,,,
4,"<Z>ZL/","עֲזָאזֵל ","ʕᵃzāˀzēl","Azazel",,,,,,,,,,,,,,,,
2,"<ZB=[","עזב II","ʕZV",,"repair?",,,,,,,,,,,,,,,
214,"<ZB[","עזב I","ʕZV",,"leave, abandon","be forsaken; be left to",,"be deserted",,,,,,,,,,,,
7,"<ZBWNJM/","עִזְבֹונִים ","ʕizvônîm","wares",,,,,,,,,,,,,,,,
1,"<ZBWQ/","עַזְבּוּק ","ʕazbûq","Azbuk",,,,,,,,,,,,,,,,
4,"<ZGD/","עַזְגָּד ","ʕazgād","Azgad",,,,,,,,,,,,,,,,
20,"<ZH/","עַזָּה I","ʕazzāʰ","Gaza",,,,,,,,,,,,,,,,
5,"<ZH=/","עֻזָּה II","ʕuzzāʰ","Uzzah",,,,,,,,,,,,,,,,
4,"<ZWBH/","עֲזוּבָה ","ʕᵃzûvāʰ","Azubah",,,,,,,,,,,,,,,,
3,"<ZWZ/","עֱזוּז I","ʕᵉzûz","strength, fierceness",,,,,,,,,,,,,,,,
2,"<ZWZ=/","עִזּוּז II","ʕizzûz","powerful",,,,,,,,,,,,,,,,
3,"<ZWR/","עַזּוּר ","ʕazzûr","Azzur",,,,,,,,,,,,,,,,
1,"<ZZ/","עָזָז ","ʕāzāz","Azaz",,,,,,,,,,,,,,,,
10,"<ZZ[","עזז ","ʕZZ",,"be strong, prevail",,,,,"show (a defiant face); appear with (a defiant face)",,,,,,,,,,
3,"<ZZJHW/","עֲזַזְיָהוּ ","ʕᵃzazyāhû","Azaziah",,,,,,,,,,,,,,,,
11,"<ZJ/","עֻזִּי ","ʕuzzî","Uzzi",,,,,,,,,,,,,,,,
1,"<ZJ>/","עֻזִיָּא ","ʕuziyyāˀ","Uzzia",,,,,,,,,,,,,,,,
16,"<ZJ>L/","עֻזִּיאֵל I","ʕuzzîʔēl","Uzziel",,,,,,,,,,,,,,,,
1,"<ZJ>L=/","עֲזִיאֵל II","ʕᵃzîʔēl","Aziel",,,,,,,,,,,,,,,,
2,"<ZJ>LJ/","עָזִּיאֵלִי ","ʕāzzîʔēlî","Uzzielite",,,,,,,,,,,,,,,,
8,"<ZJH/","עֻזִּיָּה ","ʕuzziyyāʰ","Uzziah",,,,,,,,,,,,,,,,
19,"<ZJHW/","עֻזִּיָּהוּ ","ʕuzziyyāhû","Uzziah",,,,,,,,,,,,,,,,
1,"<ZJZ>/","עֲזִיזָא ","ʕᵃzîzāˀ","Aziza",,,,,,,,,,,,,,,,
8,"<ZMWT/","עַזְמָוֶת ","ʕazmāwet","Azmaveth",,,,,,,,,,,,,,,,
1,"<ZN/","עַזָּן ","ʕazzān","Azzan",,,,,,,,,,,,,,,,
2,"<ZNJH/","עָזְנִיָּה ","ʕāzniyyāʰ","vulture",,,,,,,,,,,,,,,,
1,"<ZQ[","עזק ","ʕZQ",,,,"dig about?",,,,,,,,,,,,,
7,"<ZQH/","עֲזֵקָה ","ʕᵃzēqāʰ","Azekah",,,,,,,,,,,,,,,,
21,"<ZR/","עֵזֶר I","ʕēzer","support, help; helper(s)",,,,,,,,,,,,,,,,
5,"<ZR=/","עֵזֶר II","ʕēzer","Ezer",,,,,,,,,,,,,,,,
81,"<ZR[","עזר ","ʕZR",,"help, assist","be helped",,,,"help",,,,,,,,,,
22,"<ZR>/","עֶזְרָא ","ʕezrāˀ","Ezra",,,,,,,,,,,,,,,,
6,"<ZR>L/","עֲזַרְאֵל ","ʕᵃzarʔēl","Azarel",,,,,,,,,,,,,,,,
26,"<ZRH/","עֶזְרָה I","ʕezrāʰ","support, help, helper(s)",,,,,,,,,,,,,,,,
9,"<ZRH=/","עֲזָרָה II","ʕᵃzārāʰ","fence; outer court",,,,,,,,,,,,,,,,
1,"<ZRH==/","עֶזְרָה III","ʕezrāʰ","Ezrah",,,,,,,,,,,,,,,,
3,"<ZRJ/","עֶזְרִי I","ʕezrî","Abiezrite",,,,,,,,,,,,,,,,
1,"<ZRJ=/","עֶזְרִי II","ʕezrî","Ezri",,,,,,,,,,,,,,,,
3,"<ZRJ>L/","עַזְרִיאֵל ","ʕazrîʔēl","Azriel",,,,,,,,,,,,,,,,
32,"<ZRJH/","עֲזַרְיָה ","ʕᵃzaryāʰ","Azariah",,,,,,,,,,,,,,,,
16,"<ZRJHW/","עֲזַרְיָהוּ ","ʕᵃzaryāhû","Azariah, Azariahu",,,,,,,,,,,,,,,,
6,"<ZRJQM/","עַזְרִיקָם ","ʕazrîqām","Azrikam",,,,,,,,,,,,,,,,
2,"<ZTJ/","עַזָּתִי ","ʕazzātî","from Gaza",,,,,,,,,,,,,,,,
4,"<V/","עֵט ","ʕēṭ","stylus, pen",,,,,,,,,,,,,,,,
4,"<VH=[","עטה II","ʕṬH",,"grasp; louse",,,,,,,,,,,,,,,
13,"<VH[","עטה I","ʕṬH",,"wrap, cover",,,,,"wrap in",,,,,,,,,,
