"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
3,"MCLWX/","מִשְׁלֹוחַ ","mišlôₐḥ","bijdrage, rechtsgebied",,,,,,,,,,,,,,,,
7,"MCLX/","מִשְׁלָח ","mišlāḥ","[*] onderneming, weidegrond",,,,,,,,,,,,,,,,
2,"MCLXT/","מִשְׁלַחַת ","mišlaḥat","vrijlating, schare",,,,,,,,,,,,,,,,
25,"MCLM/","מְשֻׁלָּם ","mᵊšullām","Mesullam",,,,,,,,,,,,,,,,
2,"MCLMWT/","מְשִׁלֵּמֹות ","mᵊšillēmôt","Mesillemot",,,,,,,,,,,,,,,,
1,"MCLMJH/","מְשֶׁלֶמְיָה ","mᵊšelemyāʰ","Meselemja",,,,,,,,,,,,,,,,
3,"MCLMJHW/","מְשֶׁלֶמְיָהוּ ","mᵊšelemyāhû","Meselemja",,,,,,,,,,,,,,,,
1,"MCLMJT/","מְשִׁלֵּמִית ","mᵊšillēmît","Mesillemit",,,,,,,,,,,,,,,,
1,"MCLMT/","מְשֻׁלֶּמֶת ","mᵊšullemet","Mesullemet",,,,,,,,,,,,,,,,
7,"MCMH/","מְשַׁמָּה ","mᵊšammāʰ","angst, vrees",,,,,,,,,,,,,,,,
4,"MCMN/","מִשְׁמָן ","mišmān","[*] vetheid; [pl] gezette mensen, rijke gebieden",,,,,,,,,,,,,,,,
1,"MCMNH/","מִשְׁמַנָּה ","mišmannāʰ","Mismanna",,,,,,,,,,,,,,,,
1,"MCMNJM/","מַשְׁמַנִּים ","mašmannîm","feestgerechten",,,,,,,,,,,,,,,,
1,"MCM</","מִשְׁמָע I","mišmāʕ","[*] gerucht",,,,,,,,,,,,,,,,
4,"MCM<=/","מִשְׁמָע II","mišmāʕ","Misma",,,,,,,,,,,,,,,,
4,"MCM<T/","מִשְׁמַעַת ","mišmaʕat","[*] lijfwacht, onderworpen volk",,,,,,,,,,,,,,,,
22,"MCMR/","מִשְׁמָר ","mišmār","wacht, bewaring, afdeling",,,,,,,,,,,,,,,,
2,"MFMRH/","מַשְׂמֵרָה ","maśmērāʰ","[*] prik (ossenprik)",,,,,,,,,,,,,,,,
78,"MCMRT/","מִשְׁמֶרֶת ","mišmeret","wacht, dienst",,,,,,,,,,,,,,,,
35,"MCNH/","מִשְׁנֶה ","mišneʰ","op de tweede plaats, dat wat dubbel is, afschrift",,,,,,,,,,,,,,,,
6,"MCSH/","מְשִׁסָּה ","mᵊšissāʰ","buit",,,,,,,,,,,,,,,,
1,"MC<WL/","מִשְׁעֹול ","mišʕôl","nauwe pas",,,,,,,,,,,,,,,,
1,"MC<J/","מִשְׁעִי ","mišʕî","ten bate van de reiniging",,,,,,,,,,,,,,,,
1,"MC<M/","מִשְׁעָם ","mišʕām","Misam",,,,,,,,,,,,,,,,
1,"MC<N/","מַשְׁעֵן I","mašʕēn","ondersteuning",,,,,,,,,,,,,,,,
4,"MC<N=/","מִשְׁעָן II","mišʕān","ondersteuning",,,,,,,,,,,,,,,,
1,"MC<NH/","מַשְׁעֵנָה ","mašʕēnāʰ","ondersteuning, staf",,,,,,,,,,,,,,,,
11,"MC<NT/","מִשְׁעֶנֶת ","mišʕenet","staf",,,,,,,,,,,,,,,,
1,"MFPX/","מִשְׂפָּח ","miśpāḥ","wettelijke overtreding",,,,,,,,,,,,,,,,
188,"MCPXH/","מִשְׁפָּחָה ","mišpāḥāʰ","clan, geslacht",,,,,,,,,,,,,,,,
115,"MCPXT/","מִשְׁפַּחַת ","mišpaḥat","uitgebreide familie, clan",,,,,,,,,,,,,,,,
422,"MCPV/","מִשְׁפָּט ","mišpāṭ","gericht, oordeel, vonnis, uitspraak, rechtsregel, wet, gewoonte, uiterlijk",,,,,,,,,,,,,,,,
2,"MCPTJM/","מִשְׁפְּתַיִם ","mišpᵊtayim","zadeltassen",,,,,,,,,,,,,,,,
1,"MCQ/","מֶשֶׁק I","mešeq","[inexpl]",,,,,,,,,,,,,,,,
1,"MCQ=/","מַשָּׁק II","maššāq","[*] plaag",,,,,,,,,,,,,,,,
6,"MCQD/","מְשֻׁקָּד ","mᵊšuqqād","[*] als amandelbloesem",,,,,,,,,,,,,,,,
12,"MCQH/","מַשְׁקֶה ","mašqeʰ","schenker, goed bewaterd, drankje",,,,,,,,,,,,,,,,
1,"MCQWL/","מִשְׁקֹול ","mišqôl","gewicht",,,,,,,,,,,,,,,,
3,"MCQWP/","מַשְׁקֹוף ","mašqôf","latei, drempel",,,,,,,,,,,,,,,,
49,"MCQL/","מִשְׁקָל ","mišqāl","gewicht",,,,,,,,,,,,,,,,
2,"MCQLT/","מִשְׁקֶלֶת ","mišqelet","[*] waterpas",,,,,,,,,,,,,,,,
1,"MCQ</","מִשְׁקָע ","mišqāʕ","[*] helder water",,,,,,,,,,,,,,,,
1,"MCRH/","מִשְׁרָה ","mišrāʰ","[*] vloeistof",,,,,,,,,,,,,,,,
2,"MFRH/","מִשְׂרָה ","miśrāʰ","heerschappij",,,,,,,,,,,,,,,,
1,"MCR<J/","מִשְׁרָעִי ","mišrāʕî","uit Misra",,,,,,,,,,,,,,,,
2,"MFRPWT/","מִשְׂרְפֹות ","miśrᵊfôt","[*] brandend",,,,,,,,,,,,,,,,
2,"MFRPWT_MJM/","מִשְׂרְפֹות מַיִם ","miśrᵊfôt mayim","Misrefot-Maïm",,,,,,,,,,,,,,,,
2,"MFRQH/","מַשְׂרֵקָה ","maśrēqāʰ","Masreka",,,,,,,,,,,,,,,,
1,"MFRT/","מַשְׂרֵת ","maśrēt","bakplaat",,,,,,,,,,,,,,,,
10,"MCC[","משׁשׁ ","MŠŠ",,"aanraken, aanpakken",,"zoeken, tasten",,,"kunnen aanraken",,,,,,,,,,
46,"MCTH/","מִשְׁתֶּה ","mišteʰ","drinkgelag, gastmaal",,,,,,,,,,,,,,,,
22,"MT/","מַת ","mat","mannen, mensen",,,,,,,,,,,,,,,,
1,"MTBN/","מַתְבֵּן ","matbēn","stroberg",,,,,,,,,,,,,,,,
5,"MTG/","מֶתֶג ","meteg","toom",,,,,,,,,,,,,,,,
12,"MTWQ/","מָתֹוק ","mātôq","zoet",,,,,,,,,,,,,,,,
2,"MTWC>L/","מְתוּשָׁאֵל ","mᵊtûšāʔēl","Metusaël",,,,,,,,,,,,,,,,
6,"MTWCLX/","מְתוּשֶׁלַח ","mᵊtûšelaḥ","Metuselach",,,,,,,,,,,,,,,,
1,"MTX[","מתח ","MTḤ",,"uitspreiden, uitrekken",,,,,,,,,,,,,,,
43,"MTJ","מָתַי ","mātay","wanneer",,,,,,,,,,,,,,,,
5,"MTKNT/","מַתְכֹּנֶת ","matkōnet","maat, relatie",,,,,,,,,,,,,,,,
4,"MTL<WT/","מְתַלְּעֹות ","mᵊtallᵊʕôt","kaken",,,,,,,,,,,,,,,,
4,"MTM/","מְתֹם ","mᵊtōm","gezond deel",,,,,,,,,,,,,,,,
5,"MTN/","מַתָּן I","mattān","cadeau",,,,,,,,,,,,,,,,
3,"MTN=/","מַתָּן II","mattān","Mattan",,,,,,,,,,,,,,,,
17,"MTNH/","מַתָּנָה I","mattānāʰ","cadeau",,,,,,,,,,,,,,,,
2,"MTNH=/","מַתָּנָה II","mattānāʰ","Mattana",,,,,,,,,,,,,,,,
1,"MTNJ/","מִתְנִי I","mitnî","uit Meten",,,,,,,,,,,,,,,,
3,"MTNJ=/","מַתְּנַי II","mattᵊnay","Mattenai",,,,,,,,,,,,,,,,
13,"MTNJH/","מַתַּנְיָה ","mattanyāʰ","Mattanja",,,,,,,,,,,,,,,,
3,"MTNJHW/","מַתַּנְיָהוּ ","mattanyāhû","Mattanja",,,,,,,,,,,,,,,,
47,"MTNJM/","מָתְנַיִם ","mātnayim","lendenen",,,,,,,,,,,,,,,,
1,"MTQ/","מֹתֶק I","mōteq","[*] zoetheid",,,,,,,,,,,,,,,,
2,"MTQ=/","מָתֵק II","mātēq","[*] zoetheid",,,,,,,,,,,,,,,,
6,"MTQ[","מתק ","MTQ",,"zoet zijn, zoet worden",,,,,"zoet smaken, ",,,,,,,,,,
2,"MTQH/","מִתְקָה ","mitqāʰ","Mitka",,,,,,,,,,,,,,,,
2,"MTRDT/","מִתְרְדָת ","mitrᵊdāt","Mitredat",,,,,,,,,,,,,,,,
6,"MTT/","מַתַּת ","mattat","[*] gave",,,,,,,,,,,,,,,,
1,"MTTH/","מַתַּתָּה ","mattattāʰ","Mattatta",,,,,,,,,,,,,,,,
4,"MTTJH/","מַתִּתְיָה ","mattityāʰ","Mattitja",,,,,,,,,,,,,,,,
4,"MTTJHW/","מַתִּתְיָהוּ ","mattityāhû","Mattitja",,,,,,,,,,,,,,,,
404,"N>","נָא ","nāˀ","toch",,,,,,,,,,,,,,,,
1,"N>/","נָא I","nāˀ","rauw",,,,,,,,,,,,,,,,
4,"N>=/","נֹא II","nōˀ","Thebe",,,,,,,,,,,,,,,,
1,"N>_>MWN/","נֹא אָמֹון ","nōˀ ʔāmôn","Thebe",,,,,,,,,,,,,,,,
6,"N>D/","נֹאד ","nōˀd","leren fles",,,,,,,,,,,,,,,,
3,"N>H[","נאה ","NʔH",,,,"versieren",,,,,,,,,,,,,
9,"N>WH/","נָאוֶה ","nāˀweʰ","aangenaam zijn ",,,,,,,,,,,,,,,,
376,"N>M/","נְאֻם ","nᵊʔum","uitspraak, godsspraak",,,,,,,,,,,,,,,,
1,"N>M[","נאם ","NʔM",,"uitspreken",,,,,,,,,,,,,,,
31,"N>P[","נאף ","NʔF",,"echtbreken",,"overspel plegen",,,,,,,,,,,,,
1,"N>PWPJM/","נַאֲפוּפִים ","naˀᵃfûfîm","[*] kinderen uit overspel",,,,,,,,,,,,,,,,
2,"N>PJM/","נִאֻפִים ","niʔufîm","overspel",,,,,,,,,,,,,,,,
24,"N>Y[","נאץ ","NʔṢ",,"verwerpen",,"verwerpen",,,,,,,,,,,"verguisd worden",,
2,"N>YH/","נְאָצָה I","nᵊʔāṣāʰ","vernedering",,,,,,,,,,,,,,,,
3,"N>YH=/","נֶאָצָה II","neʔāṣāʰ","laster",,,,,,,,,,,,,,,,
2,"N>Q[","נאק ","NʔQ",,"kreunen",,,,,,,,,,,,,,,
4,"N>QH/","נְאָקָה ","nᵊʔāqāʰ","[*] kreun",,,,,,,,,,,,,,,,
2,"N>R[","נאר ","NʔR",,,,"verwerpen",,,,,,,,,,,,,
7,"NB/","נֹב ","nōv","Nob",,,,,,,,,,,,,,,,
115,"NB>[","נבא ","NVʔ",,,"in geestvervoering zijn, 'razen', zich als profeet gedragen",,,"in geestvervoering zijn, 'razen', zich als profeet gedragen",,,,,,,,,,,
4,"NBB[","נבב ","NVV",,"hol zijn",,,,,,,,,,,,,,,
1,"NBW/","נְבֹו I","nᵊvô","Nebo",,,,,,,,,,,,,,,,
12,"NBW=/","נְבֹו II","nᵊvô","Nebo",,,,,,,,,,,,,,,,
3,"NBW>H/","נְבוּאָה ","nᵊvûʔāʰ","profetische uiting",,,,,,,,,,,,,,,,
15,"NBWZR>DN/","נְבוּזַרְאֲדָן ","nᵊvûzarʔᵃdān","Nebuzaradan",,,,,,,,,,,,,,,,
27,"NBWKDN>YR/","נְבוּכַדְנֶאצַּר ","nᵊvûxadneˀṣṣar","Nebukadnessar",,,,,,,,,,,,,,,,
33,"NBWKDR>YR/","נְבוּכַדְרֶאצַּר ","nᵊvûxadreˀṣṣar","Nebukadnessar",,,,,,,,,,,,,,,,
1,"NBWCZBN/","נְבוּשַׁזְבָּן ","nᵊvûšazbān","Nebusazban",,,,,,,,,,,,,,,,
22,"NBWT/","נָבֹות ","nāvôt","Nabot",,,,,,,,,,,,,,,,
2,"NBX/","נֹבַח I","nōvaḥ","Nobach",,,,,,,,,,,,,,,,
1,"NBX=/","נֹבַח II","nōvaḥ","Nobach",,,,,,,,,,,,,,,,
1,"NBX[","נבח ","NVḤ",,"blaffen",,,,,,,,,,,,,,,
1,"NBXZ/","נִבְחַז ","nivḥaz","Nibchaz",,,,,,,,,,,,,,,,
25,"NBV/","נְבָט ","nᵊvāṭ","Nebat",,,,,,,,,,,,,,,,
69,"NBV[","נבט ","NVṬ",,,,"kijken naar",,,"aanschouwen, uitzien naar, letten op",,,,,,,,,,
315,"NBJ>/","נָבִיא ","nāvîʔ","profeet",,,,,,,,,,,,,,,,
6,"NBJ>H/","נְבִיאָה ","nᵊvîʔāʰ","profetes",,,,,,,,,,,,,,,,
5,"NBJWT/","נְבָיֹות ","nᵊvāyôt","Nebajot",,,,,,,,,,,,,,,,
1,"NBK/","נֵבֶךְ ","nēvex","bronnen",,,,,,,,,,,,,,,,
18,"NBL/","נָבָל I","nāvāl","dwaas",,,,,,,,,,,,,,,,
11,"NBL=/","נֵבֶל II","nēvel","pot",,,,,,,,,,,,,,,,
27,"NBL==/","נֵבֶל III","nēvel","harp",,,,,,,,,,,,,,,,
22,"NBL===/","נָבָל IV","nāvāl","Nabal",,,,,,,,,,,,,,,,
24,"NBL[","נבל ","NVL",,"verwelken",,"ongeldig verklaren",,,,,,,,,,,,,
13,"NBLH/","נְבָלָה I","nᵊvālāʰ","stommiteit, dwaasheid, opzettelijke zonde",,,,,,,,,,,,,,,,
48,"NBLH=/","נְבֵלָה II","nᵊvēlāʰ","lijk",,,,,,,,,,,,,,,,
1,"NBLWT/","נַבְלוּת ","navlût","schaamte",,,,,,,,,,,,,,,,
1,"NBLV/","נְבַלָּט ","nᵊvallāṭ","Neballat",,,,,,,,,,,,,,,,
11,"NB<[","נבע ","NVʕ",,"stromen",,,,,"doen stromen, gisten",,,,,,,,,,
1,"NBCN/","נִבְשָׁן ","nivšān","Nibsan",,,,,,,,,,,,,,,,
112,"NGB/","נֶגֶב ","negev","Negev (Zuiderland), zuiden",,,,,,,,,,,,,,,,
151,"NGD/","נֶגֶד ","neged","tegenover, in tegenwoordigheid van",,,,,,,,,,,,,,,,
370,"NGD[","נגד ","NGD",,,,,,,"aantonen, bekend maken, vertellen","op de hoogste gesteld worden, bekend worden",,,,,,,,,
19,"NGH/","נֹגַהּ I","nōgah","glans, helder licht",,,,,,,,,,,,,,,,
2,"NGH=/","נֹגַהּ II","nōgah","Noga",,,,,,,,,,,,,,,,
6,"NGH[","נָגַהּ ","NGH",,"glanzen, schijnen",,,,,"licht geven",,,,,,,,,,
1,"NGHH/","נְגֹהָה ","nᵊgōhāʰ","lichtglans",,,,,,,,,,,,,,,,
2,"NGX/","נַגָּח ","naggāḥ","stotig zijn",,,,,,,,,,,,,,,,
11,"NGX[","נגח ","NGḤ",,"doorboren",,"doorboren",,"oorlog voeren (met)",,,,,,,,,,,
44,"NGJD/","נָגִיד ","nāgîd","vorst",,,,,,,,,,,,,,,,
14,"NGJNH/","נְגִינָה ","nᵊgînāʰ","[*] muziek gespeeld op een snaarinstrument, spotlied",,,,,,,,,,,,,,,,
15,"NGN[","נגן ","NGN",,"[ptc] snaar-instrumentalisten",,"een snaarinstrument bespelen",,,,,,,,,,,,,
78,"NG</","נֶגַע ","negaʕ","aandoening, plaag",,,,,,,,,,,,,,,,
150,"NG<[","נגע ","NGʕ",,"aanraken","terugtrekken","slaan","getroffen zijn, gekweld zijn",,"reiken aan",,,,,,,,,,
7,"NGP/","נֶגֶף ","negef","botsing, aandoening",,,,,,,,,,,,,,,,
49,"NGP[","נגף ","NGF",,"stoten, slaan","geslagen worden met",,,"struikelen",,,,,,,,,,,
10,"NGR[","נגר ","NGR",,,"stromen, vergieten",,,,"uitschenken","uitgeschonken worden",,,,,,,,,
125,"NGC[","נגשׁ ","NGŠ",,"naderen","naderen",,,"dichterbij komen","doen naderen, aanreiken","in contact worden gebracht met",,,,,,,,,
23,"NGF[","נגשׂ ","NGŚ",,"aandrijven, verzamelen, onderdrukken","onderdrukt zijn, [+ prep ב] zichzelf drukken tegen",,,,,,,,,,,,,,
6,"ND/","נֵד ","nēd","dam",,,,,,,,,,,,,,,,
20,"NDB/","נָדָב ","nādāv","Nadab",,,,,,,,,,,,,,,,
17,"NDB[","נדב ","NDV",,"aansporen, aanwakkeren",,,,"een vrijwillige bijdrage leveren",,,,,,,,,,,
26,"NDBH/","נְדָבָה ","nᵊdāvāʰ","eigen motivatie, vrijwillige gave",,,,,,,,,,,,,,,,
1,"NDBJH/","נְדַבְיָה ","nᵊdavyāʰ","Nedabja",,,,,,,,,,,,,,,,
27,"NDD[","נדד ","NDD",,"vluchten",,"wegvliegen",,,"op de vlucht jagen","verdreven worden",,,,,,,,,
1,"NDDJM/","נְדֻדִים ","nᵊdudîm","rusteloosheid",,,,,,,,,,,,,,,,
30,"NDH/","נִדָּה I","niddāʰ","menstruatie, afscheiding, verontreiniging",,,,,,,,,,,,,,,,
1,"NDH=/","נֵדֶה II","nēdeʰ","gift, betaling",,,,,,,,,,,,,,,,
2,"NDH[","נדה ","NDH",,,,"wegduwen, uitsluiten",,,,,,,,,,,,,
54,"NDX[","נדח ","NDḤ",,"hanteren","verspreid worden, zichzelf laten verleiden",,"geduwd worden",,"wegjagen, uit elkaar halen, verleiden","opjagen",,,,,,,,,
1,"NDJ/","נֹדִי ","nōdî","[inexpl]",,,,,,,,,,,,,,,,
27,"NDJB/","נָדִיב ","nādîv","gereed, bereid, edelman",,,,,,,,,,,,,,,,
3,"NDJBH/","נְדִיבָה ","nᵊdîvāʰ","waardigheid, iets edels",,,,,,,,,,,,,,,,
1,"NDN/","נָדָן I","nādān","[*] schede",,,,,,,,,,,,,,,,
1,"NDN=/","נָדָן II","nādān","[*] cadeau, prijs van een prostituee",,,,,,,,,,,,,,,,
9,"NDP[","נדף ","NDF",,"verwoesten","verdreven worden",,,,,,,,,,,,,,
60,"NDR/","נֶדֶר ","neder","gelofte",,,,,,,,,,,,,,,,
31,"NDR[","נדר ","NDR",,"een gelofte doen",,,,,,,,,,,,,,,
1,"NH/","נֹהַּ ","nōha","[inexpl]",,,,,,,,,,,,,,,,
1,"NHG=[","נהג II","NHG",,,,"snikken",,,,,,,,,,,,,
30,"NHG[","נהג I","NHG",,"drijven (dieren), leiden (mensen)",,"gedwongen verwijderen, leiden, de wind laten waaien",,,,,,,,,,,,,
1,"NHH=[","נהה II","NHH",,,"bij (iets, iemand) blijven",,,,,,,,,,,,,,
2,"NHH[","נהה I","NHH",,"weeklagen",,,,,,,,,,,,,,,
7,"NHJ/","נְהִי ","nᵊhî","klaaglied",,,,,,,,,,,,,,,,
10,"NHL[","נהל ","NHL",,,,"voeren, leiden",,"verder trekken",,,,,,,,,,,
1,"NHLL/","נַהֲלֹל I","nahᵃlōl","[*] drenkplaats ",,,,,,,,,,,,,,,,
2,"NHLL=/","נַהֲלָל II","nahᵃlāl","Nahalal",,,,,,,,,,,,,,,,
1,"NHLL==/","נַהֲלֹל III","nahᵃlōl","Nahalol",,,,,,,,,,,,,,,,
2,"NHM/","נַהַם ","naham","brullen",,,,,,,,,,,,,,,,
5,"NHM[","נהם ","NHM",,"brullen, bulderen",,,,,,,,,,,,,,,
2,"NHMH/","נְהָמָה ","nᵊhāmāʰ","gebrul, gebulder",,,,,,,,,,,,,,,,
2,"NHQ[","נהק ","NHQ",,"schreeuwen",,,,,,,,,,,,,,,
119,"NHR/","נָהָר ","nāhār","stroom, rivier",,,,,,,,,,,,,,,,
2,"NHR=[","נהר II","NHR",,"stralen, schitteren",,,,,,,,,,,,,,,
4,"NHR[","נהר I","NHR",,"stromen richting",,,,,,,,,,,,,,,
1,"NHRH/","נְהָרָה ","nᵊhārāʰ","licht",,,,,,,,,,,,,,,,
8,"NW>[","נוא ","NWʔ",,,,,,,"ontmoedigen, afkeuring uiten",,,,,,,,,,
4,"NWB[","נוב ","NWV",,"floreren",,"doen floreren",,,,,,,,,,,,,
1,"NWD/","נֹוד ","nôd","Nod",,,,,,,,,,,,,,,,
25,"NWD[","נוד ","NWD",,"doelloos zijn, dakloos zijn, [+ prep ל] samenwerking aangeven, wiegen",,,,"heen en weer wiegen, huiveren, medelijden hebben met zichzelf","dakloos maken, het hoofd schudden",,,,,,,,,,
1,"NWDB/","נֹודָב ","nôdāv","Nodab",,,,,,,,,,,,,,,,
32,"NWH/","נָוֶה I","nāweʰ","weide, woonstede",,,,,,,,,,,,,,,,
14,"NWH=/","נָוָה II","nāwāʰ","[*] weidegrond, nederzetting",,,,,,,,,,,,,,,,
2,"NWH==/","נָוֶה III","nāweʰ","weidegrond, nederzetting, rustplaats",,,,,,,,,,,,,,,,
1,"NWH=[","נוה II","NWH",,"resultaat bereiken",,,,,,,,,,,,,,,
1,"NWH[","נוה I","NWH",,,,,,,"verheerlijken",,,,,,,,,,
1,"NWX/","נֹוחַ ","nôₐḥ","rust, rustplaats",,,,,,,,,,,,,,,,
1,"NWX=[","נוח II","NWḤ",,"zuchten",,,,,,,,,,,,,,,
141,"NWX[","נוח I","NWḤ",,"rusten",,,,,"rust verschaffen; neerleggen, overlaten","rust gegund worden",,,,,,,,,
1,"NWXH/","נֹוחָה ","nôḥāʰ","Nocha",,,,,,,,,,,,,,,,
1,"NWV[","נוט ","NWṬ",,"trillen",,,,,,,,,,,,,,,
6,"NWM[","נום ","NWM",,"sluimeren",,,,,,,,,,,,,,,
1,"NWMH/","נוּמָה ","nûmāʰ","slaperigheid",,,,,,,,,,,,,,,,
30,"NWN/","נוּן ","nûn","Nun",,,,,,,,,,,,,,,,
159,"NWS[","נוס ","NWS",,"vluchten",,"opstuwen",,,"vluchten, op de vlucht jagen",,,,,,,,,,
40,"NW<[","נוע ","NWʕ",,"wankelen, beven, zweven","omschudden",,,,"schudden",,,,,,,,,,
2,"NW<DJH/","נֹועַדְיָה ","nôʕadyāʰ","Noadja",,,,,,,,,,,,,,,,
1,"NWP/","נֹוף ","nôf","hoogte",,,,,,,,,,,,,,,,
2,"NWP=[","נוף II","NWF",,"besprenkelen",,,,,"regen en sneeuw doen vallen",,,,,,,,,,
34,"NWP[","נוף I","NWF",,,,"de vuist schudden",,,"heen en weer bewegen, schermen met","heen en weer worden gezwaaid",,,,,,,,,
1,"NWY[","נוץ ","NWṢ",,"zich verwijderen",,,,,,,,,,,,,,,
3,"NWYH/","נֹוצָה ","nôṣāʰ","veren",,,,,,,,,,,,,,,,
1,"NWC[","נושׁ ","NWŠ",,"[inexpl] ",,,,,,,,,,,,,,,
24,"NZH[","נזה ","NZH",,"bespatten",,,,,"besprenkelen",,,,,,,,,,
6,"NZJD/","נָזִיד ","nāzîd","gekookt voedsel",,,,,,,,,,,,,,,,
16,"NZJR/","נָזִיר ","nāzîr","toegewijd, gewijd",,,,,,,,,,,,,,,,
15,"NZL[","נזל ","NZL",,"druppelen, stromen",,,,,"water doen stromen",,,,,,,,,,
17,"NZM/","נֶזֶם ","nezem","neusring, bit, oorbel ",,,,,,,,,,,,,,,,
1,"NZQ/","נֵזֶק ","nēzeq","last, schade",,,,,,,,,,,,,,,,
25,"NZR/","נֵזֶר ","nēzer","wijding, kroon, diadeem (als teken van de wijding)",,,,,,,,,,,,,,,,
10,"NZR[","נזר ","NZR",,,"zichzelf aan een god wijden; [+ מאחרי] verlaten",,,,"[+ prep מן] zichzelf weerhouden van, leven als een Nazireër, een besluit tot onthouden uitvaardigen ",,,,,,,,,,
46,"NX/","נֹחַ ","nōₐḥ","Noach",,,,,,,,,,,,,,,,
1,"NXBJ/","נַחְבִּי ","naḥbî","Nachbi",,,,,,,,,,,,,,,,
1,"NXH=[","נחה II","NḤH",,"[+ prep על] steunen op",,,,,,,,,,,,,,,
39,"NXH[","נחה I","NḤH",,"voeren, leiden",,,,,"voeren, leiden",,,,,,,,,,
1,"NXWM/","נַחוּם I","naḥûm","Nahum",,,,,,,,,,,,,,,,
1,"NXWM=/","נְחוּם II","nᵊḥûm","Nechum",,,,,,,,,,,,,,,,
18,"NXWR/","נָחֹור ","nāḥôr","Nachor",,,,,,,,,,,,,,,,
1,"NXWC/","נָחוּשׁ ","nāḥûš","brons",,,,,,,,,,,,,,,,
10,"NXWCH/","נְחוּשָׁה ","nᵊḥûšāʰ","koper, brons",,,,,,,,,,,,,,,,
1,"NXJLWT/","נְחִילֹות ","nᵊḥîlôt","technische muzikale term",,,,,,,,,,,,,,,,
1,"NXJRJM/","נְחִירַיִם ","nᵊḥîrayim","neusgaten",,,,,,,,,,,,,,,,
139,"NXL/","נַחַל ","naḥal","beek, beekdal",,,,,,,,,,,,,,,,
59,"NXL[","נחל ","NḤL",,"erven, in bezit nemen/houden, toewijzen",,"verdelen als een erfenis",,"als bezit houden, als erfenis doorgeven","als erfenis geven, als erfenis achterlaten","de bezitter worden van",,,,,,,,,
224,"NXLH/","נַחֲלָה ","naḥᵃlāʰ","aandeel (in het grondbezit), erfdeel",,,,,,,,,,,,,,,,
2,"NXLJ>L/","נַחֲלִיאֵל ","naḥᵃlîʔēl","Nachaliël",,,,,,,,,,,,,,,,
3,"NXLMJ/","נֶחֱלָמִי ","neḥᵉlāmî","Nechelamiet",,,,,,,,,,,,,,,,
1,"NXM/","נֹחַם I","nōḥam","compassie",,,,,,,,,,,,,,,,
1,"NXM=/","נַחַם II","naḥam","Nacham",,,,,,,,,,,,,,,,
108,"NXM[","נחם ","NḤM",,,"zich troosten, berouw hebben","troosten","getroost worden","bedroef zijn door, zichzelf toestaan getroost te worden, [+ prep ל] op wraak zinnen",,,,,,,,,,,
2,"NXMH/","נֶחָמָה ","neḥāmāʰ","[*] troost, aanmoediging",,,,,,,,,,,,,,,,
8,"NXMJH/","נְחֶמְיָה ","nᵊḥemyāʰ","Nechemja",,,,,,,,,,,,,,,,
3,"NXMJM/","נִחֻמִים ","niḥumîm","troot",,,,,,,,,,,,,,,,
1,"NXMNJ/","נַחֲמָנִי ","naḥᵃmānî","Nachamani",,,,,,,,,,,,,,,,
5,"NXNW","נַחְנוּ ","naḥnû","wij",,,,,,,,,,,,,,,,
1,"NXY[","נחץ ","NḤṢ",,"[dub] dringend",,,,,,,,,,,,,,,
1,"NXR/","נַחַר ","naḥar","briesen",,,,,,,,,,,,,,,,
1,"NXR[","נחר ","NḤR",,,,"boos zijn",,,,,,,,,,,,,
1,"NXRH/","נַחֲרָה ","naḥᵃrāʰ","[*] het briesen",,,,,,,,,,,,,,,,
2,"NXRJ/","נַחְרַי ","naḥray","Nachrai",,,,,,,,,,,,,,,,
31,"NXC/","נָחָשׁ I","nāḥāš","slang",,,,,,,,,,,,,,,,
2,"NXC=/","נַחַשׁ II","naḥaš","magische vloek, voorteken",,,,,,,,,,,,,,,,
9,"NXC==/","נָחָשׁ III","nāḥāš","Nachas",,,,,,,,,,,,,,,,
11,"NXC[","נחשׁ ","NḤŠ",,,"[dub] een voorteken hebben voor","voortekens zoeken en geven, voorspellen",,,,,,,,,,,,,
10,"NXCWN/","נַחְשֹׁון ","naḥšôn","Nachson",,,,,,,,,,,,,,,,
139,"NXCT/","נְחֹשֶׁת I","nᵊḥōšet","koper, brons",,,,,,,,,,,,,,,,
1,"NXCT=/","נְחֹשֶׁת II","nᵊḥōšet","[dub] menstruatie",,,,,,,,,,,,,,,,
1,"NXCT>/","נְחֻשְׁתָּא ","nᵊḥuštāˀ","Nechusta",,,,,,,,,,,,,,,,
1,"NXCTN/","נְחֻשְׁתָּן ","nᵊḥuštān","brutale slang",,,,,,,,,,,,,,,,
7,"NXT/","נַחַת I","naḥat","rust, geduld",,,,,,,,,,,,,,,,
1,"NXT=/","נַחַת II","naḥat","verlaging",,,,,,,,,,,,,,,,
1,"NXT==/","נָחֵת III","nāḥēt","naar beneden komen",,,,,,,,,,,,,,,,
5,"NXT===/","נַחַת IV","naḥat","Nachat",,,,,,,,,,,,,,,,
