"Occurrences","lex","Lexeme","Transliterated","None","Qal","Nifal","Piel","Pual","Hitpael","Hifil","Hofal","Hishtafal","Passive Qal","Etpaal","Nitpael","Hotpaal","Tifal","Hitpoal","Poal","Poel"
1,"QMWN/","קָמֹון ","qāmôn","Kamon",,,,,,,,,,,,,,,,
2,"QMWF/","קִמֹּושׂ ","qimmôś","Unkraut",,,,,,,,,,,,,,,,
14,"QMX/","קֶמַח ","qemaḥ","Mehl",,,,,,,,,,,,,,,,
2,"QMV[","קמט ","QMṬ",,"packen",,,"gepackt werden",,,,,,,,,,,,
2,"QML[","קמל ","QML",,"hinwelken",,,,,,,,,,,,,,,
4,"QMY/","קֹמֶץ ","qōmeṣ","Hand voll",,,,,,,,,,,,,,,,
3,"QMY[","קמץ ","QMṢ",,"eine Hand voll nehmen",,,,,,,,,,,,,,,
1,"QMFWN/","קִמָּשֹׂון ","qimmāśôn","Unkraut",,,,,,,,,,,,,,,,
13,"QN/","קֵן ","qēn","Nest; Zelle",,,,,,,,,,,,,,,,
6,"QN>/","קַנָּא ","qannāˀ","eifersüchtig",,,,,,,,,,,,,,,,
34,"QN>[","קנא ","QNʔ",,,,"eifersüchtig sein; sich ereifern; eifersüchtig, zornig machen",,,"eifersüchtig, zornig machen",,,,,,,,,,
43,"QN>H/","קִנְאָה ","qinʔāʰ","Eifer, Leidenschaft, Eifersucht",,,,,,,,,,,,,,,,
62,"QNH/","קָנֶה I","qāneʰ","Rohr; Messrute; Oberarmknochen; Waagebalken",,,,,,,,,,,,,,,,
3,"QNH=/","קָנָה II","qānāʰ","Kana",,,,,,,,,,,,,,,,
6,"QNH=[","קנה II","QNH",,"erschaffen",,,,,,,,,,,,,,,
78,"QNH[","קנה I","QNH",,"kaufen; erwerben","gekauft werden",,,,"kaufen?",,,,,,,,,,
2,"QNW>/","קַנֹּוא ","qannôʔ","eifersüchtig, eifernd",,,,,,,,,,,,,,,,
11,"QNZ/","קְנַז ","qᵊnaz","Kenas",,,,,,,,,,,,,,,,
4,"QNZJ/","קְנִזִּי ","qᵊnizzî","Kenasiter",,,,,,,,,,,,,,,,
10,"QNJN/","קִנְיָן ","qinyān","Besitz",,,,,,,,,,,,,,,,
3,"QNMWN/","קִנָּמֹון ","qinnāmôn","Zimt",,,,,,,,,,,,,,,,
5,"QNN[","קנן ","QNN",,,,"nisten","eingenistet sein",,,,,,,,,,,,
1,"QNY/","קֶנֶץ ","qeneṣ","Ende?",,,,,,,,,,,,,,,,
2,"QNT/","קְנָת ","qᵊnāt","Kenat",,,,,,,,,,,,,,,,
11,"QSM/","קֶסֶם ","qesem","Wahrsagung; Entscheidung",,,,,,,,,,,,,,,,
20,"QSM[","קסם ","QSM",,"wahrsagen",,,,,,,,,,,,,,,
1,"QSS[","קסס ","QSS",,,,"abreißen",,,,,,,,,,,,,
3,"QST/","קֶסֶת ","qeset","Schreibzeug",,,,,,,,,,,,,,,,
18,"Q<JLH/","קְעִילָה ","qᵊʕîlāʰ","Keïla",,,,,,,,,,,,,,,,
1,"Q<Q</","קַעֲקַע ","qaʕᵃqaʕ","Tätowierung",,,,,,,,,,,,,,,,
17,"Q<RH/","קְעָרָה ","qᵊʕārāʰ","Schüssel",,,,,,,,,,,,,,,,
3,"QP>[","קפא ","QFʔ",,"gerinnen, sich verdicken",,,,,"gerinnen lassen",,,,,,,,,,
1,"QP>WN/","קִפָּאֹון ","qippāʔôn","Gerinnen",,,,,,,,,,,,,,,,
3,"QPD/","קִפֹּד ","qippōd","Igel; Eule",,,,,,,,,,,,,,,,
1,"QPD[","קפד ","QFD",,,,"zusammenrollen",,,,,,,,,,,,,
1,"QPDH/","קְפָדָה ","qᵊfādāʰ","Beklemmung",,,,,,,,,,,,,,,,
1,"QPWZ/","קִפֹּוז ","qippôz","Pfeilschlange?",,,,,,,,,,,,,,,,
7,"QPY[","קפץ ","QFṢ",,"zusammenziehen, verschließen","gesammelt werden?","hüpfen",,,,,,,,,,,,,
67,"QY/","קֵץ ","qēṣ","Ende; Grenze",,,,,,,,,,,,,,,,
3,"QYB/","קֶצֶב ","qeṣev","Zuschnitt, Gestalt; Grundlage",,,,,,,,,,,,,,,,
2,"QYB[","קצב ","QṢV",,"abschneiden, scheren",,,,,,,,,,,,,,,
28,"QYH/","קָצָה I","qāṣāʰ","Rand, Ende, Grenze",,,,,,,,,,,,,,,,
92,"QYH=/","קָצֶה II","qāṣeʰ","Rand, Ende, Grenze",,,,,,,,,,,,,,,,
5,"QYH==/","קֵצֶה III","qēṣeʰ","(ohne) Ende",,,,,,,,,,,,,,,,
5,"QYH[","קצה ","QṢH",,"abhauen",,"abhauen",,,"abkratzen",,,,,,,,,,
3,"QYW/","קָצוּ ","qāṣû","Ende",,,,,,,,,,,,,,,,
1,"QYWR/","קָצוּר ","qāṣûr","verkürzt",,,,,,,,,,,,,,,,
7,"QYWT/","קְצֹות ","qᵊṣôt","Ende; Gesamtheit",,,,,,,,,,,,,,,,
3,"QYX/","קֶצַח ","qeṣaḥ","Schwarzkümmel",,,,,,,,,,,,,,,,
13,"QYJN/","קָצִין ","qāṣîn","Anführer",,,,,,,,,,,,,,,,
1,"QYJ<H/","קְצִיעָה I","qᵊṣîʕāʰ","Zimtblüte",,,,,,,,,,,,,,,,
1,"QYJ<H=/","קְצִיעָה II","qᵊṣîʕāʰ","Kezia",,,,,,,,,,,,,,,,
1,"QYJY/","קְצִיץ ","qᵊṣîṣ","Emek-Keziz",,,,,,,,,,,,,,,,
49,"QYJR/","קָצִיר I","qāṣîr","Ernte, Ernteertrag",,,,,,,,,,,,,,,,
5,"QYJR=/","קָצִיר II","qāṣîr","Zweig",,,,,,,,,,,,,,,,
1,"QY<=[","קצע II","QṢʕ",,,,,,,"abkratzen",,,,,,,,,,
3,"QY<[","קצע I","QṢʕ",,,,,"zu Ecken gemacht",,,"zu Ecken gemacht",,,,,,,,,
28,"QYP/","קֶצֶף I","qeṣef","Zorn",,,,,,,,,,,,,,,,
1,"QYP=/","קֶצֶף II","qeṣef","abgeknickter Zweig",,,,,,,,,,,,,,,,
34,"QYP[","קצף ","QṢF",,"zornig sein",,,,"in Zorn geraten","erzürnen",,,,,,,,,,
1,"QYPH/","קְצָפָה ","qᵊṣāfāʰ","Stummel",,,,,,,,,,,,,,,,
14,"QYY[","קצץ ","QṢṢ",,"abhauen",,"abhauen, zerhauen","verstümmelt sein",,,,,,,,,,,,
1,"QYR/","קֹצֶר I","qōṣer","Kürze; Ungeduld",,,,,,,,,,,,,,,,
5,"QYR=/","קָצֵר II","qāṣēr","kurz",,,,,,,,,,,,,,,,
34,"QYR=[","קצר II","QṢR",,"ernten",,,,,,,,,,,,,,,
14,"QYR[","קצר I","QṢR",,"kurz sein; ungeduldig sein",,"verkürzen",,,"verkürzen",,,,,,,,,,
7,"QYT/","קְצָת ","qᵊṣāt","Ende, Äußerstes",,,,,,,,,,,,,,,,
1,"QR/","קֹר I","qōr","Kälte",,,,,,,,,,,,,,,,
2,"QR=/","קַר II","qar","kalt, kuhl",,,,,,,,,,,,,,,,
2,"QR>/","קֹרֵא ","qōrēˀ","Rebhuhn",,,,,,,,,,,,,,,,
140,"QR>=[","קרא II","QRʔ",,"begegnen, widerfahren","zufällig begegnen; sich zufällig befinden",,,,"treffen lassen",,,,,,,,,,
732,"QR>[","קרא I","QRʔ",,"rufen; einladen; ausrufen; vorlesen","gerufen; erwähnt; ausgerufen; vorgelesen werden",,"genannt, gerufen werden",,,,,,,,,,,,
227,"QRB/","קֶרֶב I","qerev","Inneres, Mitte",,,,,,,,,,,,,,,,
12,"QRB=/","קָרֵב II","qārēv","herannahend",,,,,,,,,,,,,,,,
9,"QRB==/","קְרָב III","qᵊrāv","Kampf",,,,,,,,,,,,,,,,
281,"QRB[","קרב ","QRV",,"sich nähern, nahe kommen","sich nähern; herangebracht werden","nahe bringen, nahen lassen; nahe sein",,,"nahe bringen; nahe daran sein zu tun",,,,,,,,,,
2,"QRBH/","קִרְבָה ","qirvāʰ","Annäherung",,,,,,,,,,,,,,,,
80,"QRBN/","קָרְבָּן I","qārbān","Darbringung",,,,,,,,,,,,,,,,
2,"QRBN=/","קֻרְבָּן II","qurbān","Lieferung",,,,,,,,,,,,,,,,
5,"QRDM/","קַרְדֹּם ","qardōm","Axt",,,,,,,,,,,,,,,,
5,"QRH/","קָרָה I","qārāʰ","Kälte",,,,,,,,,,,,,,,,
1,"QRH=/","קָרֶה II","qāreʰ","(nächtliches) Widerfahrnis",,,,,,,,,,,,,,,,
27,"QRH[","קרה ","QRH",,"begegnen, widerfahren","begegnen; sich zufällig befinden","bauen",,,"begegnen lassen; wählen",,,,,,,,,,
76,"QRWB/","קָרֹוב ","qārôv","nahe, nahe stehend",,,,,,,,,,,,,,,,
7,"QRX/","קֶרַח I","qeraḥ","Frost, Eis",,,,,,,,,,,,,,,,
3,"QRX=/","קֵרֵחַ II","qērēₐḥ","kahlköpfig",,,,,,,,,,,,,,,,
37,"QRX==/","קֹרַח III","qōraḥ","Korach",,,,,,,,,,,,,,,,
14,"QRX===/","קָרֵחַ IV","qārēₐḥ","Kareach",,,,,,,,,,,,,,,,
5,"QRX[","קרח ","QRḤ",,"eine Glatze scheren","kahl geschoren werden",,,,"eine Glatze scheren","kahl geschoren sein",,,,,,,,,
11,"QRXH/","קָרְחָה ","qārḥāʰ","Glatze",,,,,,,,,,,,,,,,
8,"QRXJ/","קָרְחִי ","qārḥî","Korachiter",,,,,,,,,,,,,,,,
4,"QRXT/","קָרַחַת ","qāraḥat","kahle Stelle",,,,,,,,,,,,,,,,
7,"QRJ/","קְרִי ","qᵊrî","feindliche Begegnung",,,,,,,,,,,,,,,,
2,"QRJ>/","קָרִיא ","qārîʔ","berufen",,,,,,,,,,,,,,,,
1,"QRJ>H/","קְרִיאָה ","qᵊrîʔāʰ","Verkündigung",,,,,,,,,,,,,,,,
30,"QRJH/","קִרְיָה ","qiryāʰ","Stadt",,,,,,,,,,,,,,,,
3,"QRJWT/","קְרִיֹּות ","qᵊriyyôt","Kerijot",,,,,,,,,,,,,,,,
1,"QRJT/","קִרְיַת ","qiryat","Kirjat",,,,,,,,,,,,,,,,
9,"QRJT_>RB</","קִרְיַת אַרְבַּע ","qiryat ʔarbaʕ","Kirjat-Arba",,,,,,,,,,,,,,,,
2,"QRJT_B<L/","קִרְיַת בַּעַל ","qiryat baʕal","Kirjat-Baal",,,,,,,,,,,,,,,,
1,"QRJT_XYWT/","קִרְיַת חֻצֹות ","qiryat ḥuṣôt","Kirjat-Huzot",,,,,,,,,,,,,,,,
19,"QRJT_J<RJM/","קִרְיַת יְעָרִים ","qiryat yᵊʕārîm","Kirjat-Jearim",,,,,,,,,,,,,,,,
1,"QRJT_SNH/","קִרְיַת סַנָּה ","qiryat sannāʰ","Kirjat-Sanna",,,,,,,,,,,,,,,,
4,"QRJT_SPR/","קִרְיַת סֵפֶר ","qiryat sēfer","Kirjat-Sefer",,,,,,,,,,,,,,,,
7,"QRJTJM/","קִרְיָתָיִם ","qiryātāyim","Kirjatajim",,,,,,,,,,,,,,,,
2,"QRM[","קרם ","QRM",,"überziehen",,,,,,,,,,,,,,,
75,"QRN/","קֶרֶן ","qeren","Horn; Gipfel; Strahl",,,,,,,,,,,,,,,,
4,"QRN[","קרן ","QRN",,"strahlen",,,,,"Hörner tragen",,,,,,,,,,
1,"QRN_HPWK/","קֶרֶן הַפּוּךְ ","qeren happûx","Keren-Happuch",,,,,,,,,,,,,,,,
1,"QRNJM/","קַרְנָיִם ","qarnāyim","Karnajim",,,,,,,,,,,,,,,,
10,"QRS/","קֶרֶס ","qeres","Haken",,,,,,,,,,,,,,,,
2,"QRS[","קרס ","QRS",,"sich krümmen",,,,,,,,,,,,,,,
2,"QRSL/","קַרְסֹל ","qarsōl","Fußgelenk",,,,,,,,,,,,,,,,
63,"QR<[","קרע ","QRʕ",,"zerreißen; losreißen; die Augen aufreißen","zerrissen werden",,,,,,,,,,,,,,
4,"QR<JM/","קְרָעִים ","qᵊrāʕîm","Lappen",,,,,,,,,,,,,,,,
1,"QRY/","קֶרֶץ ","qereṣ","Moskito",,,,,,,,,,,,,,,,
5,"QRY[","קרץ ","QRṢ",,"zukneifen",,,"abgekniffen werden",,,,,,,,,,,,
8,"QRQ</","קַרְקַע I","qarqaʕ","Boden, Fußboden",,,,,,,,,,,,,,,,
1,"QRQ<=/","קַרְקַע II","qarqaʕ","Karka",,,,,,,,,,,,,,,,
1,"QRQR/","קַרְקַר I","qarqar","<unklar>",,,,,,,,,,,,,,,,
1,"QRQR=/","קַרְקֹר II","qarqōr","Karkor",,,,,,,,,,,,,,,,
3,"QRR[","קרר ","QRR",,,,"niederreißen?",,,"kühl halten",,,,,,,,,,
51,"QRC/","קֶרֶשׁ ","qereš","Brett",,,,,,,,,,,,,,,,
5,"QRT/","קֶרֶת ","qeret","Stadt",,,,,,,,,,,,,,,,
1,"QRTH/","קַרְתָּה ","qartāʰ","Karta",,,,,,,,,,,,,,,,
1,"QRTN/","קַרְתָּן ","qartān","Kartan",,,,,,,,,,,,,,,,
16,"QC/","קַשׁ ","qaš","Strohstoppeln, Häcksel",,,,,,,,,,,,,,,,
1,"QC>H/","קִשֻּׁאָה ","qiššuʔāʰ","Gurke",,,,,,,,,,,,,,,,
4,"QCB/","קֶשֶׁב I","qešev","Aufmerksamkeit",,,,,,,,,,,,,,,,
3,"QCB=/","קַשֻּׁב II","qaššuv","aufmerksam",,,,,,,,,,,,,,,,
2,"QCB==/","קַשָּׁב III","qaššāv","aufmerksam",,,,,,,,,,,,,,,,
46,"QCB[","קשׁב ","QŠV",,"aufmerksam sein",,,,,"aufmerken, hinhören",,,,,,,,,,
36,"QCH/","קָשֶׁה ","qāšeʰ","hart, schwer, schwierig",,,,,,,,,,,,,,,,
28,"QCH[","קשׁה ","QŠH",,"hart, schwer, schwierig sein","bedrückt sein","es schwer haben",,,"verhärten, schwierig machen; es schwer haben",,,,,,,,,,
4,"QFWH/","קַשְׂוָה ","qaśwāʰ","Kanne",,,,,,,,,,,,,,,,
2,"QCX[","קשׁח ","QŠḤ",,,,,,,"verhärten; hart behandeln",,,,,,,,,,
1,"QCV/","קֹשֶׁט I","qōšeṭ","Bogen",,,,,,,,,,,,,,,,
1,"QCV=/","קֹשְׁטְ II","qōšṭ","Wahrheit",,,,,,,,,,,,,,,,
1,"QCJ/","קְשִׁי ","qᵊšî","Halsstarrigkeit",,,,,,,,,,,,,,,,
2,"QCJWN/","קִשְׁיֹון ","qišyôn","Kischjon",,,,,,,,,,,,,,,,
3,"QFJVH/","קְשִׂיטָה ","qᵊśîṭāʰ","Kesita <Gewichtseinheit?; Münze?>",,,,,,,,,,,,,,,,
8,"QFQFT/","קַשְׂקֶשֶׂת ","qaśqeśet","Schuppe",,,,,,,,,,,,,,,,
16,"QCR/","קֶשֶׁר ","qešer","Verschwörung",,,,,,,,,,,,,,,,
44,"QCR[","קשׁר ","QŠR",,"binden; sich verschwören","geschlossen werden; sich binden an","binden, umbinden","stark sein","sich verschwören",,,,,,,,,,,
2,"QCRJM/","קִשֻּׁרִים ","qiššurîm","Bänder",,,,,,,,,,,,,,,,
8,"QCC[","קשׁשׁ ","QŠŠ",,"sammeln?",,"sammeln?",,"sammeln?",,,,,,,,,,,
76,"QCT/","קֶשֶׁת I","qešet","Bogen",,,,,,,,,,,,,,,,
1,"QCT=/","קַשָּׁת II","qaššāt","Bogenschütze",,,,,,,,,,,,,,,,
12,"R>H/","רֹאֶה I","rōʔeʰ","Seher",,,,,,,,,,,,,,,,
1,"R>H=/","רָאָה II","rāʔāʰ","Roter Milan",,,,,,,,,,,,,,,,
1,"R>H==/","רֹאֶה III","rōʔeʰ","Gesicht",,,,,,,,,,,,,,,,
1298,"R>H[","ראה ","RʔH",,"sehen; kennen lernen; sehen nach; auswählen","gesehen werden, sich sehen lassen",,"gesehen werden","sich gegenseitig ansehen; sich miteinander messen","sehen lassen, zeigen","gezeigt bekommen; gezeigt werden",,,,,,,,,
72,"R>WBN/","רְאוּבֵן ","rᵊʔûvēn","Ruben",,,,,,,,,,,,,,,,
18,"R>WBNJ/","רְאוּבֵנִי ","rᵊʔûvēnî","Rubeniter",,,,,,,,,,,,,,,,
1,"R>WH/","רַאֲוָה ","raˀᵃwāʰ","Sehen",,,,,,,,,,,,,,,,
1,"R>WMH/","רְאוּמָה ","rᵊʔûmāʰ","Rëuma",,,,,,,,,,,,,,,,
1,"R>WT/","רְאוּת ","rᵊʔût","Anblick",,,,,,,,,,,,,,,,
4,"R>J/","רֳאִי I","rᵒʔî","Aussehen; Schaustück",,,,,,,,,,,,,,,,
1,"R>J=/","רְאִי II","rᵊʔî","Spiegel",,,,,,,,,,,,,,,,
4,"R>JH/","רְאָיָה ","rᵊʔāyāʰ","Reaja",,,,,,,,,,,,,,,,
9,"R>M/","רְאֵם ","rᵊʔēm","Wildstier",,,,,,,,,,,,,,,,
1,"R>M[","ראם ","RʔM",,"hochragen",,,,,,,,,,,,,,,
3,"R>MWT/","רָאמֹות ","rāˀmôt","Korallen?",,,,,,,,,,,,,,,,
599,"R>C/","רֹאשׁ I","rōˀš","Kopf, Gipfel; Anfang; Bestes; Anführer; Summe; Abteilung",,,,,,,,,,,,,,,,
12,"R>C=/","רֹאשׁ II","rōˀš","Giftpflanze, Gift",,,,,,,,,,,,,,,,
1,"R>C==/","רֹאשׁ III","rōˀš","Rosch",,,,,,,,,,,,,,,,
1,"R>CH/","רִאשָׁה I","riˀšāʰ","frühere Lage",,,,,,,,,,,,,,,,
1,"R>CH=/","רֹאשָׁה II","rōˀšāʰ","oberster",,,,,,,,,,,,,,,,
182,"R>CWN/","רִאשֹׁון ","riˀšôn","erster; früher",,,,,,,,,,,,,,,,
1,"R>CWNJ/","רִאשֹׁונִי ","riˀšônî","erster",,,,,,,,,,,,,,,,
51,"R>CJT/","רֵאשִׁית ","rēˀšît","Anfang; Erstes; Bestes",,,,,,,,,,,,,,,,
429,"RB/","רַב I","rav","viel; groß; genug",,,,,,,,,,,,,,,,
152,"RB=/","רֹב II","rōv","Menge, Fülle",,,,,,,,,,,,,,,,
34,"RB==/","רַב III","rav","Anführer",,,,,,,,,,,,,,,,
2,"RB===/","רַב IV","rav","Geschoss",,,,,,,,,,,,,,,,
16,"RB_CQH/","רַב שָׁקֵה ","rav šāqēʰ","Obermundschenk",,,,,,,,,,,,,,,,
1,"RBB=[","רבב II","RVV",,"schießen",,,,,,,,,,,,,,,
23,"RBB[","רבב I","RVV",,"zahlreich sein",,,"verzehntausendfacht sein",,,,,,,,,,,,
16,"RBBH/","רְבָבָה ","rᵊvāvāʰ","große Menge; zehntausend",,,,,,,,,,,,,,,,
1,"RBD[","רבד ","RVD",,"bereiten",,,,,,,,,,,,,,,
10,"RBH/","רַבָּה ","rabbāʰ","Rabba",,,,,,,,,,,,,,,,
1,"RBH=[","רבה II","RVH",,"schießen",,,,,,,,,,,,,,,
224,"RBH[","רבה I","RVH",,"zahlreich werden; groß werden",,"zahlreich machen; großziehen; Gewinn machen",,,"vermehren; zahlreich machen; groß machen",,,,,,,,,,
10,"RBW>/","רִבֹּוא ","ribbôʔ","zehntausend, Unzahl",,,,,,,,,,,,,,,,
6,"RBJBJM/","רְבִיבִים ","rᵊvîvîm","Regenschauer",,,,,,,,,,,,,,,,
2,"RBJD/","רָבִיד ","rāvîd","Halskette",,,,,,,,,,,,,,,,
56,"RBJ<J/","רְבִיעִי ","rᵊvîʕî","vierter",,,,,,,,,,,,,,,,
1,"RBJT/","רַבִּית ","rabbît","Rabbit",,,,,,,,,,,,,,,,
3,"RBK[","רבך ","RVX",,,,,,,,"eingerührt sein",,,,,,,,,
11,"RBLH/","רִבְלָה ","rivlāʰ","Ribla",,,,,,,,,,,,,,,,
4,"RB</","רִבֵּעַ I","ribbēₐʕ","Glied der vierten Generation",,,,,,,,,,,,,,,,
7,"RB<=/","רֶבַע II","revaʕ","Viertel; Seite",,,,,,,,,,,,,,,,
1,"RB<==/","רֹבַע III","rōvaʕ","Staub",,,,,,,,,,,,,,,,
1,"RB<===/","רֹבַע IV","rōvaʕ","Viertel",,,,,,,,,,,,,,,,
2,"RB<====/","רֶבַע V","revaʕ","Reba",,,,,,,,,,,,,,,,
4,"RB<=[","רבע II","RVʕ",,"daliegen; sich begatten",,,,,"Unzucht treiben (mit Tieren)",,,,,,,,,,
12,"RB<[","רבע I","RVʕ",,"viereckig sein",,,"viereckig sein",,,,,,,,,,,,
4,"RBY/","רֵבֶץ ","rēveṣ","Lagerplatz",,,,,,,,,,,,,,,,
30,"RBY[","רבץ ","RVṢ",,"sich niederlegen, daliegen",,,,,"sich lagern lassen; belegen mit",,,,,,,,,,
30,"RBQH/","רִבְקָה ","rivqāʰ","Rebekka",,,,,,,,,,,,,,,,
2,"RGB/","רֶגֶב ","regev","Erdscholle",,,,,,,,,,,,,,,,
7,"RGZ/","רֹגֶז I","rōgez","Erregung; Aufregung",,,,,,,,,,,,,,,,
1,"RGZ=/","רַגָּז II","raggāz","erregt; bebend",,,,,,,,,,,,,,,,
41,"RGZ[","רגז ","RGZ",,"erbeben, aufgeregt sein",,,,"sich erregen","erbeben lassen; erregen",,,,,,,,,,
1,"RGZH/","רָגְזָה ","rāgzāʰ","Aufregung; Zittern",,,,,,,,,,,,,,,,
247,"RGL/","רֶגֶל ","regel","Fuß, Bein",,,,,,,,,,,,,,,,
26,"RGL[","רגל ","RGL",,"verleumden",,"verleumden; ausspähen",,,,,,,,,,"das Gehen beibringen",,,
12,"RGLJ/","רַגְלִי ","raglî","zu Fuß",,,,,,,,,,,,,,,,
2,"RGLJM/","רֹגְלִים ","rōgᵊlîm","Roglim",,,,,,,,,,,,,,,,
1,"RGM/","רֶגֶם ","regem","Regem",,,,,,,,,,,,,,,,
16,"RGM[","רגם ","RGM",,"steinigen",,,,,,,,,,,,,,,
1,"RGM_MLK/","רֶגֶם מֶלֶךְ ","regem melex","Regem-Melech",,,,,,,,,,,,,,,,
1,"RGMH/","רִגְמָה ","rigmāʰ","Menschenhaufen",,,,,,,,,,,,,,,,
7,"RGN[","רגן ","RGN",,"murren","murren, verleumden",,,,,,,,,,,,,,
22,"RG</","רֶגַע I","regaʕ","Augenblick; einen Augenblick lang",,,,,,,,,,,,,,,,
1,"RG<=/","רָגֵעַ II","rāgēₐʕ","still",,,,,,,,,,,,,,,,
13,"RG<[","רגע ","RGʕ",,"verkrusten; erregen","ruhig sein",,,,"zur Ruhe kommen, weilen; Ruhe schaffen; im Nu tun",,,,,,,,,,
1,"RGC/","רֶגֶשׁ ","regeš","Unruhe",,,,,,,,,,,,,,,,
1,"RGC[","רגשׁ ","RGŠ",,"unruhig sein",,,,,,,,,,,,,,,
1,"RGCH/","רִגְשָׁה ","rigšāʰ","Unruhe",,,,,,,,,,,,,,,,
5,"RDD[","רדד ","RDD",,"unterwerfen",,,,,"aufhämmern lassen",,,,,,,,,,
3,"RDH=[","רדה II","RDH",,"herausnehmen",,,,,,,,,,,,,,,
25,"RDH[","רדה I","RDH",,"treten; herrschen",,"treten; herrschen",,,"niedertreten lassen",,,,,,,,,,
1,"RDJ/","רַדַּי ","radday","Raddai",,,,,,,,,,,,,,,,
2,"RDJD/","רְדִיד ","rᵊdîd","Umschlagtuch",,,,,,,,,,,,,,,,
7,"RDM[","רדם ","RDM",,,"tief schlafen; betäubt sein",,,,,,,,,,,,,,
143,"RDP[","רדף ","RDF",,"folgen, verfolgen","verfolgt werden; entschwinden?","nachjagen","verjagt werden",,"verfolgen",,,,,,,,,,
1,"RHB/","רַהַב I","rahav","Dränger, Feind",,,,,,,,,,,,,,,,
1,"RHB=/","רֹהַב II","rōhav","Stolz",,,,,,,,,,,,,,,,
6,"RHB==/","רַהַב III","rahav","Rahab",,,,,,,,,,,,,,,,
4,"RHB[","רהב ","RHV",,"bestürmen",,,,,"verwirren",,,,,,,,,,
1,"RHGH/","רָהְגָּה ","rāhgāʰ","Rohga",,,,,,,,,,,,,,,,
4,"RHV/","רַהַט ","rahaṭ","Tränkrinne",,,,,,,,,,,,,,,,
1,"RHJV/","רָהִיט ","rāhîṭ","Dachsparren",,,,,,,,,,,,,,,,
3,"RWD[","רוד ","RWD",,"umherschweifen",,,,,"unruhig sein",,,,,,,,,,
1,"RWDNJM/","רֹודָנִים ","rôdānîm","Rodaniter",,,,,,,,,,,,,,,,
3,"RWH/","רָוֶה ","rāweʰ","bewässert, satt getränkt",,,,,,,,,,,,,,,,
14,"RWH[","רוה ","RWH",,"sich satt trinken",,"satt zu trinken geben",,,"satt zu trinken geben",,,,,,,,,,
378,"RWX/","רוּחַ I","rûₐḥ","Atem, Wind, Geist",,,,,,,,,,,,,,,,
2,"RWX=/","רֶוַח II","rewaḥ","Raum; Befreiung",,,,,,,,,,,,,,,,
14,"RWX[","רוח ","RWḤ",,"weit, leicht werden",,,"geräumig sein",,"riechen; genießen",,,,,,,,,,
2,"RWXH/","רְוָחָה ","rᵊwāḥāʰ","Erleichterung",,,,,,,,,,,,,,,,
2,"RWJH/","רְוָיָה ","rᵊwāyāʰ","Überfluss",,,,,,,,,,,,,,,,
1,"RWM/","רֹום I","rôm","<unklar>",,,,,,,,,,,,,,,,
6,"RWM=/","רוּם II","rûm","Höhe; Hochmut",,,,,,,,,,,,,,,,
188,"RWM[","רום ","RWM",,"hoch, erhaben sein; hochmütig sein",,"hoch, erhaben sein; hochmütig sein","hoch, erhaben sein; hochmütig sein","hoch, erhaben sein; hochmütig sein","hochheben; wegnehmen, absondern","aufgehoben werden; abgehoben werden",,,,,,,,,
1,"RWMH/","רֹומָה I","rômāʰ","Stolz",,,,,,,,,,,,,,,,
2,"RWMH=/","רוּמָה II","rûmāʰ","Ruma",,,,,,,,,,,,,,,,
2,"RWMM/","רֹומַם ","rômam","Lobpreisung",,,,,,,,,,,,,,,,
1,"RWMMT/","רֹומֵמֻת ","rômēmut","Erhebung?; Erhabenheit?",,,,,,,,,,,,,,,,
1,"RWN[","רון ","RWN",,,,,,"bezwungen sein",,,,,,,,,,,
44,"RW<[","רוע ","RWʕ",,,,,"schreien, jauchzen; Lärm blasen","schreien, jauchzen; Lärm blasen","schreien, jauchzen; Lärm blasen",,,,,,,,,,
104,"RWY[","רוץ ","RWṢ",,"laufen",,"laufen",,,"wegtreiben; rasch bringen",,,,,,,,,,
24,"RWC[","רושׁ ","RWŠ",,"arm sein",,,,"arm sein",,,,,,,,,,,
12,"RWT/","רוּת ","rût","Rut",,,,,,,,,,,,,,,,
2,"RZH/","רָזֶה ","rāzeʰ","mager",,,,,,,,,,,,,,,,
2,"RZH[","רזה ","RZH",,"hinschwinden lassen?","hinschwinden",,,,,,,,,,,,,,
3,"RZWN/","רָזֹון I","rāzôn","Abmagerung",,,,,,,,,,,,,,,,
1,"RZWN=/","רָזֹון II","rāzôn","Würdenträger",,,,,,,,,,,,,,,,
1,"RZWN==/","רְזֹון III","rᵊzôn","Reson",,,,,,,,,,,,,,,,
2,"RZJ/","רָזִי ","rāzî","Siechtum?; Wehe?",,,,,,,,,,,,,,,,
1,"RZM[","רזם ","RZM",,"zwinkern",,,,,,,,,,,,,,,
6,"RZN[","רזן ","RZN",,"Würdenträger sein",,,,,,,,,,,,,,,
21,"RXB/","רָחָב I","rāḥāv","breit, weit",,,,,,,,,,,,,,,,
101,"RXB=/","רֹחַב II","rōḥav","Breite, Weite",,,,,,,,,,,,,,,,
43,"RXB==/","רְחֹב III","rᵊḥōv","freier Platz in der Stadt",,,,,,,,,,,,,,,,
5,"RXB===/","רָחָב IV","rāḥāv","Rahab",,,,,,,,,,,,,,,,
6,"RXB====/","רְחֹב V","rᵊḥōv","Rehob",,,,,,,,,,,,,,,,
